Cid	Smiles	Name	Formula	Term_List	TreeIds
644210	C1C(N(CC2=CC=CC=C21)C(=O)C(CC3=CC=C(C=C3)O)N)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CC5=CC=CC=C5)C(=O)O	tyrosyl-1,2,3,4-tetrahydro-3-isoquinolinecarbonyl-phenylalanyl-phenylalanine	C37H38N4O6	['Narcotic Antagonists', 'Narcotic Antagonists', 'Narcotic Antagonists', 'Analgesics, Opioid', 'Analgesics, Opioid', 'Analgesics, Opioid', 'Analgesics, Opioid']	['D27.505.696.543;D27.505.696.663.850.512;D27.505.954.427.550', 'D27.505.696.543;D27.505.696.663.850.512;D27.505.954.427.550', 'D27.505.696.543;D27.505.696.663.850.512;D27.505.954.427.550', 'D27.505.696.277.600.500;D27.505.696.663.850.014.760.500;D27.505.954.427.040.550.500;D27.505.954.427.210.600.500', 'D27.505.696.277.600.500;D27.505.696.663.850.014.760.500;D27.505.954.427.040.550.500;D27.505.954.427.210.600.500', 'D27.505.696.277.600.500;D27.505.696.663.850.014.760.500;D27.505.954.427.040.550.500;D27.505.954.427.210.600.500', 'D27.505.696.277.600.500;D27.505.696.663.850.014.760.500;D27.505.954.427.040.550.500;D27.505.954.427.210.600.500']
8982	CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O	Nafcillin	C21H22N2O5S	['Anti-Bacterial Agents']	['D27.505.954.122.085']
23694762	C1=CC(=C(C=C1C=CC(=O)[O-])O)O.[Na+]	caffeic acid	C9H7NaO4	['Antioxidants', 'Antioxidants']	['D27.505.519.217;D27.505.696.706.125;D27.720.799.047', 'D27.505.519.217;D27.505.696.706.125;D27.720.799.047']
54607508	CC1C2CC(C(C=CC=C(CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)CC(C4(C1O4)C)OC(=O)CC(C)C)C)C)OC)(NC(=O)O2)O	ansamitocins	C33H45ClN2O9	['Tubulin Modulators']	['D27.505.519.593.249.500']
3828	CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC	Khellin	C14H12O5	['Vasodilator Agents', 'Bronchodilator Agents', 'Bronchodilator Agents']	['D27.505.954.411.918', 'D27.505.696.663.050.110;D27.505.954.796.050.100', 'D27.505.696.663.050.110;D27.505.954.796.050.100']
9870100	C1=CC=C(C=C1)N2N=C(N=N2)C3=CC=C(C=C3)S(=O)(=O)NC(CC4=CNC5=CC=CC=C54)C(=O)O	N-alpha-(4-(2-phenyl-2H- tetrazole-5-yl) phenyl sulfonyl)-D-tryptophan	C24H20N6O4S	['Matrix Metalloproteinase Inhibitors']	['D27.505.519.389.745.610']
44134885	CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.[K+]	Penicillin G	C16H18KN2O4S+	['Anti-Bacterial Agents']	['D27.505.954.122.085']
46869959	CC1=CC(=C(N1C2=CC=CC=C2)C)C=CC3=[N+](C4=C(C=C3)C=C(C=C4)N(C)C)C.[I-]	pyrvinium	C26H28IN3	['Anthelmintics']	['D27.505.954.122.250.075']
76968216	CC(C)NCC(COC1=CC=CC2=C1C3=CC=CC=C3N2)O.CC(C)NCC(COC1=CC=CC2=C1C3=CC=CC=C3N2)O	carazolol	C36H44N4O4	['Adrenergic beta-Antagonists', 'Adrenergic beta-Antagonists']	['D27.505.519.625.050.200.200;D27.505.696.577.050.200.200', 'D27.505.519.625.050.200.200;D27.505.696.577.050.200.200']
9915861	C1=CC2=C(C(=C1)O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NC=O)C6=C(N4C7C(C(C(C(O7)CO)O)O)O)C(=CC=C6)O	NB 506	C27H22N4O10	['Enzyme Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389', 'D27.505.954.248']
11969872	C[N+]1(CC2=C(C=CC3=C2OCO3)C4C1C5=CC6=C(C=C5CC4O)OCO6)CCNP(=S)(NCC[N+]7(CC8=C(C=CC9=C8OCO9)C1C7C2=CC3=C(C=C2CC1O)OCO3)C)NCC[N+]1(CC2=C(C=CC3=C2OCO3)C2C1C1=CC3=C(C=C1CC2O)OCO3)C.O	ukrain	C66H74N6O16PS+3	['Antineoplastic Agents', 'Adjuvants, Immunologic']	['D27.505.954.248', 'D27.505.696.477.067']
9795291	CCCC(C)C1(C(=O)NC(=S)NC1=O)CC.[Na+]	Thiopental	C11H18N2NaO2S+	['GABA Modulators', 'GABA Modulators', 'Anesthetics, Intravenous', 'Anesthetics, Intravenous', 'Hypnotics and Sedatives', 'Hypnotics and Sedatives', 'Anticonvulsants']	['D27.505.519.625.240.500;D27.505.696.577.240.500', 'D27.505.519.625.240.500;D27.505.696.577.240.500', 'D27.505.696.277.100.035.075;D27.505.954.427.210.100.035.075', 'D27.505.696.277.100.035.075;D27.505.954.427.210.100.035.075', 'D27.505.696.277.350;D27.505.954.427.210.350', 'D27.505.696.277.350;D27.505.954.427.210.350', 'D27.505.954.427.080']
6481	CC(C)C(CC(C)N(C)C)(C#N)C1=CC=CC=C1	isoaminile	C16H24N2	['Antitussive Agents', 'Antitussive Agents']	['D27.505.954.427.153;D27.505.954.796.090', 'D27.505.954.427.153;D27.505.954.796.090']
4831	CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O	Pipemidic Acid	C14H17N5O3	['Anti-Bacterial Agents', 'Anti-Infective Agents, Urinary', 'Anti-Infective Agents, Urinary']	['D27.505.954.122.085', 'D27.505.954.122.237;D27.505.954.613.056', 'D27.505.954.122.237;D27.505.954.613.056']
5284574	C1=C(C(=O)C(=CN1CC(=O)O)I)I.C(CO)NCCO	Iodopyracet	C11H16I2N2O5	['Contrast Media']	['D27.505.259.500;D27.720.259']
129676343	C(C(=O)O)N(CC(=O)O)CC(=O)O.[Dy]	Nitrilotriacetic Acid	C6H9DyNO6	['Chelating Agents']	['D27.505.519.914.500;D27.720.832.500']
196514	CCC(C)C(=O)OC1CC(CC2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	dihydromevinolin	C24H38O5	['Hydroxymethylglutaryl-CoA Reductase Inhibitors', 'Hydroxymethylglutaryl-CoA Reductase Inhibitors', 'Hydroxymethylglutaryl-CoA Reductase Inhibitors']	['D27.505.519.186.071.202.370;D27.505.519.389.370;D27.505.954.557.500.202.370', 'D27.505.519.186.071.202.370;D27.505.519.389.370;D27.505.954.557.500.202.370', 'D27.505.519.186.071.202.370;D27.505.519.389.370;D27.505.954.557.500.202.370']
68368	C1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O	nebularine	C10H12N4O4	['Antineoplastic Agents', 'Anti-Bacterial Agents']	['D27.505.954.248', 'D27.505.954.122.085']
130147	CCNC1=CC=CC=C1CS(=O)C2=NC3=CC(=C(C=C3N2)OC)OC	2-(2-ethylaminobenzylsulfinyl)-5,6-dimethoxybenzimidazole	C18H21N3O3S	['Proton Pump Inhibitors']	['D27.505.519.389.848']
101687321	CC1C(=O)N2CCCC2C(=NC(CC(=NCC(=NC(C(=NC(C(=NC(C(=NCC(=NC(C(=N1)O)C(C)O)O)O)CC3=CN=CN3)O)CC4=CNC5=CC=CC=C54)O)CC(=N)O)O)O)C(=NC(CC6=CNC7=CC=CC=C76)C(=NC(CC8=CC=CC=C8)C(=NC(CC9=CC=CC=C9)C(=NC(CC(=N)O)C(=NC(CC1=CC=C(C=C1)O)C(=NC(CC1=CC=C(C=C1)O)C(=NC(CC1=CNC2=C1C=CC=C2O)C(=O)O)O)O)O)O)O)O)O)O	RES 701-2	C103H115N23O24	['Endothelin Receptor Antagonists']	['D27.505.519.364']
42266	CC1(CC2=CC(=C(C(=C2C1=O)Cl)Cl)OCC(=O)O)C3=CC=CC=C3	indacrinone	C18H14Cl2O4	['Uricosuric Agents', 'Uricosuric Agents', 'Diuretics']	['D27.505.954.329.337.900;D27.505.954.613.860', 'D27.505.954.329.337.900;D27.505.954.613.860', 'D27.505.696.560.500']
76961225	CC1=CC(=C(C=C1NC(=O)C2=CC(=CC(=C2O)I)I)Cl)C(C#N)C3=CC=C(C=C3)Cl.CC1=CC(=C(C=C1NC(=O)C2=CC(=CC(=C2O)I)I)Cl)C(C#N)C3=CC=C(C=C3)Cl	closantel	C44H28Cl4I4N4O4	['Anthelmintics']	['D27.505.954.122.250.075']
3606	CCC(C1=CC=C(C=C1)O)C(CC)C2=CC=C(C=C2)O	Hexestrol	C18H22O2	['Antineoplastic Agents, Hormonal']	['D27.505.954.248.169']
11078	CCCOC1=C(C=CC(=C1)N)C(=O)OCCN(CC)CC.Cl	Propoxycaine	C16H27ClN2O3	['Anesthetics, Local', 'Anesthetics, Local', 'Anesthetics, Local']	['D27.505.696.277.100.200;D27.505.696.663.850.025;D27.505.954.427.210.100.200', 'D27.505.696.277.100.200;D27.505.696.663.850.025;D27.505.954.427.210.100.200', 'D27.505.696.277.100.200;D27.505.696.663.850.025;D27.505.954.427.210.100.200']
429721	CC1C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)N1)C(C)C)CC6=CC=CC=C6)CC7=CC=CC=C7)CC8=CC=CC=C8)CC9=CC=CC=C9	antamanide	C64H78N10O10	['Antidotes']	['D27.505.696.706.037;D27.720.799.037']
24916955	C1C[NH+]2CC(C(C(C2C1O)O)O)O	castanospermine	C8H16NO4+	['Glycoside Hydrolase Inhibitors', 'Glycoside Hydrolase Inhibitors', 'Immunosuppressive Agents', 'Enzyme Inhibitors', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.519.389.320;D27.505.696.422.249', 'D27.505.519.389.320;D27.505.696.422.249', 'D27.505.696.477.656', 'D27.505.519.389', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030']
5284360	CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N.CS(=O)(=O)O	camostat	C21H26N4O8S	['Protease Inhibitors']	['D27.505.519.389.745']
54680695	C(C(C1C(=C(C(=O)O1)O)O)O)[O-].[Na+]	isoascorbic acid	C6H7NaO6	['Antioxidants', 'Antioxidants']	['D27.505.519.217;D27.505.696.706.125;D27.720.799.047', 'D27.505.519.217;D27.505.696.706.125;D27.720.799.047']
152035	CC1CC(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N.Cl	esorubicin	C27H30ClNO10	['Antibiotics, Antineoplastic']	['D27.505.954.248.106']
76956802	CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)C(F)(F)F)O.CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)C(F)(F)F)O	mabuterol	C26H36Cl2F6N4O2	['Bronchodilator Agents', 'Bronchodilator Agents', 'Adrenergic beta-Agonists', 'Adrenergic beta-Agonists']	['D27.505.696.663.050.110;D27.505.954.796.050.100', 'D27.505.696.663.050.110;D27.505.954.796.050.100', 'D27.505.519.625.050.100.200;D27.505.696.577.050.100.200', 'D27.505.519.625.050.100.200;D27.505.696.577.050.100.200']
5278	C1=CC=C2C(=C1)C(=NN(C2=O)CC3=C(C=C(C=C3)Br)F)CC(=O)O	ponalrestat	C17H12BrFN2O3	['Hypoglycemic Agents', 'Enzyme Inhibitors']	['D27.505.696.422', 'D27.505.519.389']
47791	CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.[Zn+2]	Pantothenic Acid	C18H32N2O10Zn	['Vitamin B Complex']	['D27.505.696.377.605.600.708']
517294	CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C.[Na+]	Penicillins	C16H17N2NaO4S	['Anti-Bacterial Agents']	['D27.505.954.122.085']
76961137	CCCCC(C1=CC=CC=C1)O.CCCCC(C1=CC=CC=C1)O	fenipentol	C22H32O2	['Cholagogues and Choleretics']	['D27.505.954.483.508']
68654	C1=CC=NC(=C1)C(C2=CC=C(C=C2)OS(=O)(=O)[O-])C3=CC=C(C=C3)OS(=O)(=O)[O-].[Na+].[Na+]	picosulfate sodium	C18H13NNa2O8S2	['Cathartics']	['D27.505.954.483.396']
17268	CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C3CCCN3C(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C4CCC(=O)N4	Physalaemin	C58H84N14O16S	['Neurotransmitter Agents', 'Neurotransmitter Agents']	['D27.505.519.625;D27.505.696.577', 'D27.505.519.625;D27.505.696.577']
21909	CC(C(C1=C(C=CC(=C1)OC)OC)O)NC(C)(C)C.Cl	Butoxamine	C15H26ClNO3	['Sympatholytics', 'Hypoglycemic Agents', 'Hypolipidemic Agents', 'Hypolipidemic Agents']	['D27.505.696.663.050.850', 'D27.505.696.422', 'D27.505.519.186.071;D27.505.954.557.500', 'D27.505.519.186.071;D27.505.954.557.500']
3926	CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F	Lidoflazine	C30H35F2N3O	['Vasodilator Agents', 'Calcium Channel Blockers', 'Calcium Channel Blockers']	['D27.505.954.411.918', 'D27.505.519.562.249;D27.505.954.411.192', 'D27.505.519.562.249;D27.505.954.411.192']
123992	C1CC(NC(=O)C1)C(=O)NC(CC2=CN=CN2)C(=O)N3CSCC3C(=O)N	pyro(l-alpha-aminoadipyl)-L-histidyl-L-thiazolidine-4-carboxamide	C16H22N6O4S	['Antidepressive Agents']	['D27.505.954.427.700.122']
5966	CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C	demecarium	C32H52N4O4+2	['Cholinesterase Inhibitors', 'Cholinesterase Inhibitors', 'Cholinesterase Inhibitors']	['D27.505.519.389.275;D27.505.519.625.120.300;D27.505.696.577.120.300', 'D27.505.519.389.275;D27.505.519.625.120.300;D27.505.696.577.120.300', 'D27.505.519.389.275;D27.505.519.625.120.300;D27.505.696.577.120.300']
3083711	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC(C(=O)NC(C(=O)N1)CCCN)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)N)CC(=O)N)CC(=O)O)CC3C=NC=N3)CC4=CC=CC=C4.[Zn]	Bacitracin	C66H103N17O16SZn	['Anti-Bacterial Agents', 'Anti-Infective Agents, Local']	['D27.505.954.122.085', 'D27.505.954.122.187']
3035187	COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Cl)OC.Cl	tyrphostin AG 1478	C16H15Cl2N3O2	['Enzyme Inhibitors']	['D27.505.519.389']
56841750	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NCC(=O)NC(CS)C(=O)N3CCCC3C(=O)NC(CO)C(=O)NCC(=O)NC(CC4=CNC5=CC=CC=C54)C(=O)NC(CC6=CN=CN6)C(=O)NC(CC(=O)N)C(=O)NC(CS)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC7=CN=CN7)C(=O)NCC(=O)N8CCCC8C(=O)NC(C(C)O)C(=O)NC(C(C)CC)C(=O)NCC(=O)NC(CC9=CNC1=CC=CC=C19)C(=O)NC(CS)C(=O)NC(CS)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)N)C(=O)O)NC(=O)CNC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(CC(=O)N)NC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)C)NC(=O)C(CO)NC(=O)C1CCCN1C(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CS)NC(=O)C(CC(C)C)NC(=O)C(CS)NC(=O)C1CCCN1C(=O)C(C(C)C)NC(=O)CN	toxin II (Anemonia sulcata)	C213H329N63O61S6	['Cardiotonic Agents']	['D27.505.954.411.222;D27.720.799.080']
4820	CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3	pilsicainide	C17H24N2O	['Anti-Arrhythmia Agents']	['D27.505.954.411.097']
657213	[H+].CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC.[Cl-]	Thioridazine	C21H27ClN2S2	['Dopamine Antagonists', 'Dopamine Antagonists', 'Antipsychotic Agents', 'Antipsychotic Agents', 'Antipsychotic Agents']	['D27.505.519.625.150.175;D27.505.696.577.150.175', 'D27.505.519.625.150.175;D27.505.696.577.150.175', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331', 'D27.505.696.277.950.040;D27.505.954.427.210.950.040;D27.505.954.427.700.872.331']
444732	CC(C=C(C)C=CC(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C	trichostatin A	C17H22N2O3	['Histone Deacetylase Inhibitors', 'Protein Synthesis Inhibitors', 'Antifungal Agents']	['D27.505.519.389.360', 'D27.505.519.389.760', 'D27.505.954.122.136']
37990	CC(C)(CC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)NS(=O)(=O)C)O	zinterol	C19H26N2O4S	['Adrenergic beta-Agonists', 'Adrenergic beta-Agonists']	['D27.505.519.625.050.100.200;D27.505.696.577.050.100.200', 'D27.505.519.625.050.100.200;D27.505.696.577.050.100.200']
102438950	[CH2]CCCCC[NH-].[CH2]CCCCC[NH-].[NH2-].[NH2-].[NH2-].[NH2-].[NH2-].[NH2-].[Cl-].[Cl-].[Pt].[Pt].[Pt+4]	BBR 3464	C12H38Cl2N8Pt3-6	['Antineoplastic Agents']	['D27.505.954.248']
56842194	O.O.O.O.O.O.O.O.O.O.O.O.O.O.[OH-].[Mg].[Mg].[Al].[Al].[Si].[Si].[Si].[Si]	attapulgite	Al2H29Mg2O15Si4-	['Antidotes']	['D27.505.696.706.037;D27.720.799.037']
5467200	COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4=C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O	silybin	C25H20O10	['Antioxidants', 'Antioxidants']	['D27.505.519.217;D27.505.696.706.125;D27.720.799.047', 'D27.505.519.217;D27.505.696.706.125;D27.720.799.047']
57026	CC(=O)OC1C(SC2=C(C=CC(=C2)Cl)N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC	clentiazem	C22H25ClN2O4S	['Platelet Aggregation Inhibitors', 'Calcium Channel Blockers', 'Calcium Channel Blockers', 'Antihypertensive Agents']	['D27.505.954.502.780', 'D27.505.519.562.249;D27.505.954.411.192', 'D27.505.519.562.249;D27.505.954.411.192', 'D27.505.954.411.162']
107966	COC1=CC=CC=C1N2CCN(CC2)CCCCN3C(=O)C4=CC=CC=C4C3=O.Br	1-(2-methoxyphenyl)-4-(4-(2-phthalimido)butyl)piperazine	C23H28BrN3O3	['Serotonin Antagonists', 'Serotonin Antagonists']	['D27.505.519.625.850.850;D27.505.696.577.850.850', 'D27.505.519.625.850.850;D27.505.696.577.850.850']
4519262	CC(C)C1=CC2=C(C=C1)N(C(=C2SC(C)(C)C)CC(C)(C)C(=O)[O-])CC3=CC=C(C=C3)Cl.[Na+]	MK-886	C27H33ClNNaO2S	['Lipoxygenase Inhibitors']	['D27.505.519.389.480']
119286	CC(C)(C)C1=CC(=C(C(=C1)I)O)CN	2-aminomethyl-4-t-butyl-6-iodophenol	C11H16INO	['Diuretics', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.696.560.500', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030']
54605501	CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O.[Na+]	Methylprednisolone Hemisuccinate	C26H34NaO8+	['Antineoplastic Agents, Hormonal', 'Neuroprotective Agents', 'Neuroprotective Agents', 'Glucocorticoids', 'Anti-Inflammatory Agents']	['D27.505.954.248.169', 'D27.505.696.706.548;D27.505.954.427.575', 'D27.505.696.706.548;D27.505.954.427.575', 'D06.472.040.543;D27.505.696.399.472.488', 'D27.505.954.158']
25155823	C1=CC=C(C=C1)C=CCN2C=C(NN2)C=CC(=O)N=O	3-(1-cinnamyl-1H-1,2,3-triazol-4-yl)-N-hydroxyacrylamide	C14H14N4O2	['Histone Deacetylase Inhibitors']	['D27.505.519.389.360']
121235532	CC(=O)O.CC(=O)O.CC(=O)O.C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)NC(=O)C(CCCCN)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O	Kallidin	C62H97N17O18	['Vasodilator Agents', 'Antihypertensive Agents']	['D27.505.954.411.918', 'D27.505.954.411.162']
203911	CN1C2CCC1CC(C2)OC3C4=CC=CC=C4CCC5=CC=CC=C35	dibenzheptropine	C23H27NO	['Histamine H1 Antagonists', 'Histamine H1 Antagonists']	['D27.505.519.625.375.425.400;D27.505.696.577.375.425.400', 'D27.505.519.625.375.425.400;D27.505.696.577.375.425.400']
56704	CC(=O)OCC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2.Cl	TZU 0460	C19H29ClN2O4	['Histamine H2 Antagonists', 'Histamine H2 Antagonists']	['D27.505.519.625.375.425.425;D27.505.696.577.375.425.425', 'D27.505.519.625.375.425.425;D27.505.696.577.375.425.425']
6436224	CCCCCCCCCCCCCCCC=CC(=O)N(CCCCC(C(=O)OC(C)CC(=O)NC1CCCCN(C1=O)O)NC(=O)C2COC(=C3C=CC=CC3=O)N2)O	mycobactins	C44H69N5O10	['Iron Chelating Agents']	['D27.505.519.914.500.410;D27.720.832.500.410']
76966814	CS(=O)(=O)O.CS(=O)(=O)O.C1CCC2(C1)CC(=O)N(C(=O)C2)CCNCC3COC4=CC=CC=C4O3.C1CCC2(C1)CC(=O)N(C(=O)C2)CCNCC3COC4=CC=CC=C4O3	binospirone mesylate	C42H60N4O14S2	['Serotonin Receptor Agonists', 'Serotonin Receptor Agonists', 'Anti-Anxiety Agents', 'Anti-Anxiety Agents', 'Anti-Anxiety Agents', 'Serotonin Antagonists', 'Serotonin Antagonists']	['D27.505.519.625.850.800;D27.505.696.577.850.800', 'D27.505.519.625.850.800;D27.505.696.577.850.800', 'D27.505.696.277.950.015;D27.505.954.427.210.950.015;D27.505.954.427.700.872.015', 'D27.505.696.277.950.015;D27.505.954.427.210.950.015;D27.505.954.427.700.872.015', 'D27.505.696.277.950.015;D27.505.954.427.210.950.015;D27.505.954.427.700.872.015', 'D27.505.519.625.850.850;D27.505.696.577.850.850', 'D27.505.519.625.850.850;D27.505.696.577.850.850']
33613	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C	Amoxicillin	C16H19N3O5S	['Anti-Bacterial Agents']	['D27.505.954.122.085']
5584	CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C	Trimipramine	C20H26N2	['Adrenergic Uptake Inhibitors', 'Adrenergic Uptake Inhibitors', 'Adrenergic Uptake Inhibitors', 'Adrenergic Uptake Inhibitors', 'Adrenergic Uptake Inhibitors', 'Antidepressive Agents, Tricyclic']	['D27.505.519.562.437.050;D27.505.519.625.050.601;D27.505.519.625.600.050;D27.505.696.577.050.601;D27.505.696.577.600.050', 'D27.505.519.562.437.050;D27.505.519.625.050.601;D27.505.519.625.600.050;D27.505.696.577.050.601;D27.505.696.577.600.050', 'D27.505.519.562.437.050;D27.505.519.625.050.601;D27.505.519.625.600.050;D27.505.696.577.050.601;D27.505.696.577.600.050', 'D27.505.519.562.437.050;D27.505.519.625.050.601;D27.505.519.625.600.050;D27.505.696.577.050.601;D27.505.696.577.600.050', 'D27.505.519.562.437.050;D27.505.519.625.050.601;D27.505.519.625.600.050;D27.505.696.577.050.601;D27.505.696.577.600.050', 'D27.505.954.427.700.122.055']
105066	CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC	vinpocetine	C22H26N2O2	['Nootropic Agents', 'Neuroprotective Agents', 'Neuroprotective Agents', 'Vasodilator Agents', 'Phosphodiesterase Inhibitors']	['D27.505.954.427.637', 'D27.505.696.706.548;D27.505.954.427.575', 'D27.505.696.706.548;D27.505.954.427.575', 'D27.505.954.411.918', 'D27.505.519.389.735']
2320	CC1=NC=C(C(=N1)N)CN(C=O)C(=C(CCOP(=O)(O)O)SC(=O)C2=CC=CC=C2)C	benphothiamine	C19H23N4O6PS	['Chelating Agents', 'Adjuvants, Immunologic']	['D27.505.519.914.500;D27.720.832.500', 'D27.505.696.477.067']
8893	C1CNCCN1.Cl.Cl	piperazine	C4H12Cl2N2	['Antinematodal Agents']	['D27.505.954.122.250.075.080']
24602	O	Deuterium Oxide	H2O	['Radiation-Protective Agents', 'Antineoplastic Agents']	['D27.505.696.706.776;D27.720.799.763', 'D27.505.954.248']
73416767	CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O.CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O	oxybutynin	C44H62N2O6	['Urological Agents', 'Muscarinic Antagonists', 'Muscarinic Antagonists', 'Parasympatholytics']	['D27.505.954.944', 'D27.505.519.625.120.200.500;D27.505.696.577.120.200.500', 'D27.505.519.625.120.200.500;D27.505.696.577.120.200.500', 'D27.505.696.663.050.650']
1392	CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC	edelfosine	C27H58NO6P	['Phosphodiesterase Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389.735', 'D27.505.954.248']
51035374	C1C(C(C(C(C1[NH3+])OC2C(C(C(C(O2)C[NH3+])O)O)[NH3+])OC3C(C(C(O3)CO)O)O)O)[NH3+]	Ribostamycin	C17H38N4O10+4	['Anti-Bacterial Agents']	['D27.505.954.122.085']
60726	C1=CC(=C(C(=C1)CC(=O)O)N)C(=O)C2=CC=C(C=C2)Br	bromfenac	C15H12BrNO3	['Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030']
9568512	CC(=O)NC1=CC=C(C=C1)C=NNC(=S)N	Thioacetazone	C10H12N4OS	['Antitubercular Agents']	['D27.505.954.122.085.255']
