Cid	Smiles	Name	Formula	Term_List	TreeIds
3032791	COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC	Thiophanate	C12H14N4O4S2	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
162117	CN(C)C(CSS(=O)(=O)[O-])CSS(=O)(=O)[O-].[Na+].[Na+]	S,S'-(2-(dimethylamino)-1,3-propanediyl)thiosulfuric acid ester	C5H11NNa2O6S4	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
91617605	C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl.C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl	Heptachlor	C20H10Cl14	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
16218584	N.N.N.N.N.N.N.N.N.N.N.N.N.N.O.O.[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Ru+2].[Ru+2].[Ru+2]	Ruthenium Red	Cl6H46N14O2Ru3	['Coloring Agents', 'Indicators and Reagents']	['D27.720.470.410', 'D27.720.233']
25058173	[B-]1(N2C=CC=C2C=C3[N+]1=CC=C3)(F)F	4,4-difluoro-4-bora-3a,4a-diaza-s-indacene	C9H7BF2N2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
161811	C=CS(=O)(=O)C1=CC=CC(=C1)NC2=CC(=C(C3=C2C(=O)C4=CC=CC=C4C3=O)N)S(=O)(=O)O	uniblue A	C22H16N2O7S2	['Coloring Agents']	['D27.720.233']
72385	CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO	Nonoxynol	C33H60O10	['Surface-Active Agents']	['D27.720.877']
6901	C(=C(Cl)Cl)(C(=C(Cl)Cl)Cl)Cl	hexachlorobutadiene	C4Cl6	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
42016	CC(=O)OCN(C)N=O	methyl(acetoxymethyl)nitrosamine	C4H8N2O3	['Carcinogens']	['D27.888.569.100']
123854	C1C(C(=O)N(C1=O)OC(=O)CCCCCCC(=O)ON2C(=O)CC(C2=O)S(=O)(=O)O)S(=O)(=O)O	bis(sulfosuccinimidyl)suberate	C16H20N2O14S2	['Cross-Linking Reagents']	['D27.720.470.410.210']
10743	COC1=CC(=CC(=C1O)OC)C=CC(=O)O	sinapinic acid	C11H12O5	['Indicators and Reagents']	['D27.720.470.410']
546977	CCCCCCCCCCCCCC[N+](C)(C)C.Br	cetrimonium	C17H39BrN+	['Surface-Active Agents', 'Detergents']	['D27.720.877.265;J01.516.381', 'D27.720.877']
3085416	CCC(C)C1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C	Ivermectin	C48H74O14	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
5360743	CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)NC(=C6C=CC(=O)C=C6)N5.Cl.Cl.Cl	Bisbenzimidazole	C25H27Cl3N6O	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
3017	CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C	Diazinon	C12H21N2O3PS	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
26888	CC(=N)OC	methyl acetimidate	C3H7NO	['Indicators and Reagents']	['D27.720.470.410']
9905811	CC(=O)[O-].C1=CC=C(C=C1)[Hg+]	Phenylmercuric Acetate	C8H8HgO2	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
2733635	CCN(CC)C1=CC=C(C=C1)C=CC=CC=CC2=CC=[N+](C=C2)CCC[N+](CC)(CC)CC.[Br-].[Br-]	FM 4-64	C30H45Br2N3	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
71388	CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O.C=O.C1CO1	tyloxapol	C17H28O3	['Surface-Active Agents', 'Detergents']	['D27.720.877.265;J01.516.381', 'D27.720.877']
65211	CCNC1=C(C=C2C(=C1)OC3=CC(=[NH+]CC)C(=CC3=C2C4=CC=CC=C4C(=O)OCC)C)C	rhodamine 6G	C28H31N2O3+	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
163659	CC1C(C(CC(O1)OC2CC(OC(C2O)C)OC3=CC4=CC5=C(C(=O)C(C(C5)C(C(=O)C(C(C)O)O)OC)OC6CC(C(C(O6)C)O)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O	Plicamycin	C52H76O24	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
3034760	CCC1(CCC(C2=CC3=C4C(=CNC4=C21)CC(NC(=O)C(N3C)C(C)C)CO)(C)C(C)C)C	dihydroteleocidin B	C28H43N3O2	['Carcinogens']	['D27.888.569.100']
6435890	CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C.CC1C=CC=C2COC3C2(C(C=C(C3O)C)C(=O)OC4CC(CC=C(C1OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)O)OC)OC)C)OC7(C4)C=CC(C(O7)C(C)C)C)O	abamectin	C95H142O28	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
122202	CC1=CC(=O)OC2=C1C=CC(=C2)OC3(CC(C(C(O3)C(C(CO)O)O)NC(=O)C)O)C(=O)O	2'-(4-methylumbelliferyl)-alpha-D-N-acetylneuraminic acid	C21H25NO11	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
10942334	C[O-].[Na+]	Methanol	CH3NaO	['Solvents']	['D27.720.844']
25789896	C1=CC(=C(C=C1N=[N+]=[N-])[N+](=O)[O-])NCCS(=O)(=O)[O-]	NAP taurine	C8H8N5O5S-	['Affinity Labels', 'Indicators and Reagents']	['D27.720.470.410', 'D27.720.470.410.080']
83156	C1=CC=C(C(=C1)N2C(=O)C=CC2=O)N3C(=O)C=CC3=O	N,N'-2-phenylenedimaleimide	C14H8N2O4	['Cross-Linking Reagents']	['D27.720.470.410.210']
957	CCCCCCCCO	1-Octanol	C8H18O	['Solvents']	['D27.720.844']
73416843	CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4.CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4.CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4	2,2-bis(4-glycidyloxyphenyl)propane	C63H72O12	['Carcinogens']	['D27.888.569.100']
2126	CC1(CCC(C2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)C(=O)O)(C)C)C	Am 580	C22H25NO3	['Teratogens']	['D27.888.569.864']
2286	CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4	2,2-bis(4-glycidyloxyphenyl)propane	C21H24O4	['Carcinogens']	['D27.888.569.100']
24181474	CN(C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)S(=O)(=O)O.[Na+]	methyl orange	C14H15N3NaO3S+	['Indicators and Reagents']	['D27.720.470.410']
37783	CCCC(=O)OC1C(C2(C(C=C(CC3(C2C=C(C3=O)C)O)CO)C4C1(C4(C)C)OC(=O)CCC)O)C	Phorbol 12,13-Dibutyrate	C28H40O8	['Carcinogens']	['D27.888.569.100']
2681	CCCCCCCCCCCCCCCC[N+](C)(C)C	cetrimonium	C19H42N+	['Surface-Active Agents', 'Detergents']	['D27.720.877.265;J01.516.381', 'D27.720.877']
87682079	CC(C(=O)OSSOC(=O)C(C)N1C(=O)CCC1=O)N2C(=O)CCC2=O	dithiobis(succinimidylpropionate)	C14H16N2O8S2	['Indicators and Reagents', 'Cross-Linking Reagents']	['D27.720.470.410.210', 'D27.720.470.410']
8490	C1N(CN(CN1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]	cyclonite	C3H6N6O6	['Rodenticides']	['D27.720.031.700.853;D27.888.723.853']
61388	C1=CC2=C3C(=C(C=C2S(=O)(=O)[O-])S(=O)(=O)[O-])C=CC4=C(C=C(C1=C43)O)S(=O)(=O)[O-].[Na+].[Na+].[Na+]	pyranine	C16H7Na3O10S3	['Coloring Agents', 'Food Additives', 'Fluorescent Dyes']	['D27.720.368;G07.203.300.512;J02.500.512', 'D27.720.233', 'D27.720.233.348;D27.720.470.410.505.500']
121865	CN(CCCN)CCCNC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-]	3-(2,4-dinitroanilino)-3'-amino-N-methyldipropylamine	C13H21N5O4	['Indicators and Reagents']	['D27.720.470.410']
5359775	COC1=C(C=CC(=C1)C2=CC(=C(C=C2)NN=C3C=CC4=C(C3=O)C(=C(C=C4S(=O)(=O)[O-])S(=O)(=O)[O-])N)OC)NN=C5C=CC6=C(C5=O)C(=C(C=C6S(=O)(=O)[O-])S(=O)(=O)[O-])N.[Na+].[Na+].[Na+].[Na+]	pontamine sky blue	C34H24N6Na4O16S4	['Coloring Agents']	['D27.720.233']
5987	NS(=O)(=O)O	sulfamic acid	H3NO3S	['Indicators and Reagents', 'Herbicides']	['D27.720.470.410', 'D27.720.031.700.366;D27.888.723.366']
6108780	C1=CC=C(C=C1)NC2=NC(=NC(=N2)N(CCO)CCO)NC3=CC(=C(C=C3)C=CC4=C(C=C(C=C4)NC5=NC(=NC(=N5)NC6=CC=CC=C6)N(CCO)CCO)S(=O)(=O)O)S(=O)(=O)O	C.I. Fluorescent Brightening Agent 28	C40H44N12O10S2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
2735071	[Li+].CCCCCCCCCCCCOS(=O)(=O)[O-]	dodecyl sulfate	C12H25LiO4S	['Surface-Active Agents']	['D27.720.877']
115086	CCCCCCCCC[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N(C)C)N(C)C	10-N-nonylacridinium orange	C26H38N3+	['Coloring Agents']	['D27.720.233']
114681	CCC1=C(C=CC(=N1)C)O	6-methyl-2-ethyl-3-hydroxypyridine	C8H11NO	['Mutagens']	['D27.888.569.468']
94135	C[N+](C)(C)C1=CC=CC=C1.[I-]	phenyltrimethylammonium	C9H14IN	['Indicators and Reagents']	['D27.720.470.410']
65240	C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.[Ru+2]	tris(2,2'-bipyridine)ruthenium II	C30H24N6Ru+2	['Indicators and Reagents']	['D27.720.470.410']
19190	CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCS(=O)(=O)[O-])C=CC=CC=CC=C4C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC6=CC=CC=C65)(C)C)C.[Na+]	Indocyanine Green	C43H47N2NaO6S2	['Coloring Agents']	['D27.720.233']
88124	CC(C(=O)O)O.COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42	Amsacrine	C24H25N3O6S	['Intercalating Agents']	['D27.720.470.410.360']
6957673	C1=CC=C(C=C1)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC3=CC=C(C=C3)C(=O)O	bentiromide	C23H20N2O5	['Indicators and Reagents']	['D27.720.470.410']
21327	C1C(O1)COC2=CC=C(C=C2)[N+](=O)[O-]	1,2-epoxy-3-(p-nitrophenoxy)propane	C9H9NO4	['Indicators and Reagents']	['D27.720.470.410']
65202	CCNC1=C(C=C2C(=C1)OC3=CC(=[NH+]CC)C(=CC3=C2C4=CC=CC=C4C(=O)OCC)C)C.[O-]Cl(=O)(=O)=O	rhodamine 6G	C28H31ClN2O7	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
13651880	CCNC1=C(C=C2C(=C1)OC3=CC(=NCC)C(=CC3=C2C4=CC=CC=C4C(=O)OCC)C)C.OCl(=O)(=O)=O	rhodamine 6G	C28H31ClN2O7	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
5311341	[Li+].[Li+].[Li+].[Li+].C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=S)([O-])[O-])O)O	adenosine 5'-O-(3-thiotriphosphate)	C10H12Li4N5O12P3S	['Affinity Labels']	['D27.720.470.410.080']
4656	C1CN=C(N1)NC2=C(C=C(C=C2Cl)I)Cl	4-iodoclonidine	C9H8Cl2IN3	['Affinity Labels']	['D27.720.470.410.080']
3038552	CCCCCCCCCCCCCC[N+](C)(C)C.[OH-]	tetradecyltrimethylammonium	C17H39NO	['Surface-Active Agents', 'Detergents']	['D27.720.877.265;J01.516.381', 'D27.720.877']
5284462	COP(=O)(OC)OC(=CCl)C1=CC(=C(C=C1Cl)Cl)Cl	Tetrachlorvinphos	C10H9Cl4O4P	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
44123300	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=S)([O-])[O-])O)O	adenosine 5'-O-(3-thiotriphosphate)	C10H12N5O12P3S-4	['Affinity Labels']	['D27.720.470.410.080']
7855	C=CC#N	Acrylonitrile	C3H3N	['Carcinogens']	['D27.888.569.100']
517414	CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl.O.O.O.[Na+]	chloramine-T	C7H13ClNNaO5S	['Oxidants', 'Indicators and Reagents']	['D27.720.642;D27.888.569.540', 'D27.720.470.410']
96563	C1CN1P(=O)(N2CC2)N3CCN(CC3)P(=O)(N4CC4)N5CC5	dipin	C12H24N6O2P2	['Mutagens', 'Carcinogens']	['D27.888.569.468', 'D27.888.569.100']
56842037	CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC3CSSCC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N1)CCCNC(=N)N)CCC(=O)N)NC(=O)C(NC(=O)C(NC(=O)C(NC3=O)CC4=CNC5=CC=CC=C54)CO)C(C)C)C(=O)NC(CC6=CC=C(C=C6)O)C(=O)NC(CO)C(=O)O)CCCNC(=N)N)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CCSC)CC(=O)N)CCCCN)CCCCN)CCC(=O)O)CCCCN)CO)C(C)O)C(C)O)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)N)NC(=O)C(C(C)O)NC(=O)C(CC7=CC=CC=C7)NC(=O)C8CCC(=O)N8)CCCCN)CCCNC(=N)N)CO)C(C)O)CC(=O)N)CC9=CN=CN9	Charybdotoxin	C176H277N57O55S7	['Neurotoxins']	['D27.888.569.504']
20193	CC(CCCN(CCCl)CCCl)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.Cl.Cl	Quinacrine Mustard	C23H30Cl5N3O	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
10208	CC1=CC(=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)O)O	chrysophanic acid	C15H10O4	['Mutagens']	['D27.888.569.468']
83975	CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C	tetramethrin	C19H25NO4	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
5706737	CCN(CC)C1=CC=C(C=C1)C=CC2=CC=[N+](C=C2)C.[I-]	4-(4-diethylaminostyryl)-N-methylpyridinium	C18H23IN2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
123687	C1CC(NC1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(=O)C(CCCN=C(N)N)NC3=CC=C(C=C3)[N+](=O)[O-]	prolyl-phenylalanyl-arginine-4-nitroanilide	C26H34N8O5	['Chromogenic Compounds']	['D27.720.233.174;D27.720.470.410.200']
7879	CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Cl-]	dimethyldioctadecylammonium	C38H80ClN	['Surface-Active Agents']	['D27.720.877']
7289	C(C(CCl)O)Cl	1,3-dichloro-2-propanol	C3H6Cl2O	['Mutagens', 'Cross-Linking Reagents']	['D27.720.470.410.210', 'D27.888.569.468']
16197727	CCCCC(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NCC(=O)NC(CCCCN)C(=O)N5CCCC5C(=O)NC(C(C)C)C(=O)N)NC(=O)C(CO)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(CO)NC(=O)C	MSH, 4-Nle-7-Phe-alpha-	C78H111N21O19	['Affinity Labels']	['D27.720.470.410.080']
2263	CC=C(C)C(=O)OC1CC(C2(COC3C2C14COC(C4C(C3O)(C)C56C7CC(C5(O6)C)C8(C=COC8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C	azadirachtin	C35H44O16	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
5974	CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-]	cetrimonium	C19H42BrN	['Surface-Active Agents', 'Detergents']	['D27.720.877.265;J01.516.381', 'D27.720.877']
123748	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1	1-palmitoyl-2-pyrenedecanoylphosphatidylcholine	C50H76NO8P	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
34526	CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C	pirimiphos methyl	C11H20N3O3PS	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
16389	CCCCCCCCCC[N+](C)(C)C	decyltrimethylammonium	C13H30N+	['Surface-Active Agents']	['D27.720.877']
6046	C1COCCN1N=O	N-nitrosomorpholine	C4H8N2O2	['Mutagens', 'Carcinogens']	['D27.888.569.468', 'D27.888.569.100']
11855	C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl	pentachlorobenzene	C6HCl5	['Fungicides, Industrial', 'Insecticides']	['D27.720.031.700.491;D27.888.723.491', 'D27.720.031.700.288;D27.888.723.288']
11554	C[N+](=NCO)[O-]	methylazoxymethanol	C2H6N2O2	['Teratogens', 'Carcinogens']	['D27.888.569.864', 'D27.888.569.100']
77804	CC[N+]1=CC=C(O1)C2=CC(=CC=C2)S(=O)(=O)[O-]	N-ethyl-5-phenylisoxazolium-3'-sulfonate	C11H11NO4S	['Indicators and Reagents']	['D27.720.470.410']
76957227	C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].[Mn+2].[Mn+2].[Mn+2].[Mn+2].[Mn+2].[Mn+2].[Mn+2].[Mn+2].[Mn+2].[Zn+2]	mancozeb	C40H60Mn9N20S40Zn	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
13192	C(CCCN=C=O)CCN=C=O	1,6-hexamethylene diisocyanate	C8H12N2O2	['Cross-Linking Reagents']	['D27.720.470.410.210']
65219	CN(C)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](C)C)C=C3O2)C4=CC=CC=C4C(=O)O.[O-]Cl(=O)(=O)=O	tetramethylrhodamine	C24H23ClN2O7	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
24841438	C1=CC(=C(C=C1C2(C3=C(C(=C(C(=C3Br)Br)Br)Br)C(=O)O2)C4=CC(=C(C=C4)O)S(=O)(=O)O)S(=O)(=O)O)O.[Na].[Na]	Sulfobromophthalein	C20H10Br4Na2O10S2	['Coloring Agents', 'Indicators and Reagents']	['D27.720.470.410', 'D27.720.233']
76962529	C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br.C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br.C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br.C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br	bromfenacoum	C124H92Br4O12	['Rodenticides']	['D27.720.031.700.853;D27.888.723.853']
123850	C1=C(C2=NON=C2C(=C1)[N+](=O)[O-])NCCOP(=O)(O)OCC(CO)O	N-(7-nitrobenz-2-oxa-1,3-diazol-4-yl)phosphatidylethanolamine	C11H15N4O9P	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
76969269	CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl.CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl.CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl.CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl	fluvalinate	C104H88Cl4F12N8O12	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
121934	C1=NC2=C(C(=N1)N)N=C(N2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=[N+]=[N-]	8-azidoadenosine diphosphate	C10H14N8O10P2	['Affinity Labels']	['D27.720.470.410.080']
7280	C(C(CBr)Br)Cl	1,2-dibromo-3-chloropropane	C3H5Br2Cl	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
2724290	CCOC(=N)C.Cl	ethyl acetimidate	C4H10ClNO	['Indicators and Reagents']	['D27.720.470.410']
67540	C1=CC(=CC=C1[N+]#N)S(=O)(=O)O	diazobenzenesulfonic acid	C6H5N2O3S+	['Indicators and Reagents']	['D27.720.470.410']
76962596	C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl.C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl	fenarimol	C34H24Cl4N4O2	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
10303	CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O	methyl red	C15H15N3O2	['Coloring Agents']	['D27.720.233']
9911821	CCCNC(C)C(=O)NC1=CC=CC=C1C.CCN(CC)CC(=O)NC1=C(C=CC=C1C)C	EMLA	C27H42N4O2	['Oxidants']	['D27.720.642;D27.888.569.540']
25137849	[H+].CC(C(C1=CC=CC=C1)O)NC.[Cl-]	Pseudoephedrine	C10H16ClNO	['Nasal Decongestants']	['D27.505.954.411.793.610;D27.505.954.796.560']
11937	C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N	2-anthramine	C14H11N	['Mutagens', 'Carcinogens']	['D27.888.569.468', 'D27.888.569.100']
21909476	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)S(=O)(=O)N	5-dimethylaminonaphthalene-1-sulfonamide	C12H14N2O4S2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
5047642	CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4	benzyloxycarbonyl-phenylalanylarginine-4-methylcoumaryl-7-amide	C33H36N6O6	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
23673659	CC1=C(C=CC(=C1)Cl)OCC(=O)[O-].COC1=C(C=CC(=C1C(=O)O)Cl)Cl.[Na+]	2-methyl-4-chlorophenoxyacetic acid, dicamba herbicide solution	C17H14Cl3NaO6	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
1318	C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1	1,10-phenanthroline	C12H8N2	['Intercalating Agents', 'Cross-Linking Reagents']	['D27.720.470.410.360', 'D27.720.470.410.210']
9952143	CN(C)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](C)C)C=C3O2)C4=CC=CC=C4C(=O)[O-]	tetramethylrhodamine	C24H22N2O3	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
5955	C1=CC=C2C(=C1)C(=CC=[N+]2[O-])[N+](=O)[O-]	4-Nitroquinoline-1-oxide	C9H6N2O3	['Mutagens', 'Carcinogens']	['D27.888.569.468', 'D27.888.569.100']
517204	CN(C)C1=CC2=C(C=C1)C=C3C=CC(=CC3=N2)N(C)C.Cl	Acridine Orange	C17H20ClN3	['Mutagens', 'Fluorescent Dyes']	['D27.888.569.468', 'D27.720.233.348;D27.720.470.410.505.500']
5458699	CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)NC(=C6C=CC(=O)C=C6)N5.[Cl-]	Bisbenzimidazole	C25H24ClN6O-	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
22845908	C1=CC(=CC=C1N=NC2=CC(=C(C=C2)NN=C3C(=CC4=C(C3=O)C=CC(=C4)NC(=O)NC5=CC6=C(C=C5)C(=O)C(=NNC7=C(C=C(C=C7)N=NC8=CC=C(C=C8)S(=O)(=O)[O-])S(=O)(=O)[O-])C(=C6)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]	C.I. direct red 80	C45H26N10Na6O21S6	['Coloring Agents']	['D27.720.233']
5359662	C1=CC=C(C=C1)NN=C2C(=CC3=CC(=C(C(=C3C2=O)N)N=NC4=CC=C(C=C4)C5=CC=C(C=C5)N=NC6=C(C=C(C=C6)N)N)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+]	direct black 3	C34H25N9Na2O7S2	['Coloring Agents', 'Carcinogens']	['D27.888.569.100', 'D27.720.233']
76961225	CC1=CC(=C(C=C1NC(=O)C2=CC(=CC(=C2O)I)I)Cl)C(C#N)C3=CC=C(C=C3)Cl.CC1=CC(=C(C=C1NC(=O)C2=CC(=CC(=C2O)I)I)Cl)C(C#N)C3=CC=C(C=C3)Cl	closantel	C44H28Cl4I4N4O4	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
14213	C(=O)(C(=O)[O-])[O-].[NH4+].[NH4+]	Oxalic Acid	C2H8N2O4	['Reducing Agents']	['D27.720.470.410.690']
65191	CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=C(C=C(C=C4)S(=O)(=O)O)S(=O)(=O)[O-]	lissamine rhodamine B	C27H30N2O7S2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
