Cid	Smiles	Name	Formula	Terms	TreeIds
14986	CC1=C(C=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)O	Tocopherols	C28H48O2	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
24085	Cl[Hg]Cl	Mercuric Chloride	Cl2Hg	['Therapeutic Uses']	['D27.505.954']
114875	CCCN(CCC1=CC=CC=C1)CCC2=CC(=CC=C2)O.Cl	N-n-propyl-N-phenylethyl-4(3-hydroxyphenyl)ethylamine hydrochloride	C19H26ClNO	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
171509	CC(=O)O.CC(=O)O.C(CNCCN)N	diethylenetriamine	C8H21N3O4	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
3704	C1COC(CN1)COC2=CC=CC3=C2CC=C3	indeloxazine	C14H17NO2	['Therapeutic Uses']	['D27.505.954']
11957521	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OCC4C(C(C(O4)N5C=NC6=C5N=CN=C6N)O)O)O)O.[NH4+].[NH4+].[NH4+]	diadenosine tetraphosphate	C20H37N13O19P4	['Therapeutic Uses']	['D27.505.954']
667466	CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	Chlorprothixene	C18H18ClNS	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
5393	CCOC(=O)C(CCC1=CC=CC=C1)NC2CSC(CN(C2=O)CC(=O)O)C3=CC=CS3	temocapril hydrochloride	C23H28N2O5S2	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
122047	C1=CC(=NC=C1O)CC(C(=O)O)N	beta-(5-hydroxy-2-pyridyl)alanine	C8H10N2O3	['Therapeutic Uses']	['D27.505.954']
23682214	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N=C)C(=O)[O-])C.[Na+]	methampicillin	C17H18N3NaO4S	['Therapeutic Uses']	['D27.505.954']
43672	CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O	Piperacillin	C23H27N5O7S	['Therapeutic Uses']	['D27.505.954']
73417066	CN1CC(C2=CC(=NNC(=O)N)C(=O)C=C21)O.CN1CC(C2=CC(=NNC(=O)N)C(=O)C=C21)O	carbazochrome	C20H24N8O6	['Therapeutic Uses']	['D27.505.954']
23689273	CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)Br)Br.[Na+]	PD 123244-15	C20H23Br2FNNaO4	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
9548661	CC(CCC(=O)[O-])C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	Deoxycholic Acid	C24H39O4-	['Therapeutic Uses']	['D27.505.954']
76969983	CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl.CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl	PK 11195	C42H42Cl2N4O2	['Therapeutic Uses']	['D27.505.954']
54602908	C1CC(CCC1CNCC2=CC=CC=C2Cl)CNCC3=CC=CC=C3Cl.Cl	trans-1,4-Bis(2-chlorobenzaminomethyl)cyclohexane Dihydrochloride	C22H29Cl3N2	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
10219	CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC	Emetine	C29H40N2O4	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.954']
91670	CCCCC(=O)OCC(=O)C1C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C	diflucortolone valerate	C27H36F2O5	['Therapeutic Uses']	['D27.505.954']
3027782	C[N+](C)(C)CC#CCN1CCCC1=O.[I-]	oxotremorine M	C11H19IN2O	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
151573	CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O.Cl	bufuralol	C16H24ClNO2	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
4457968	CCCCCCCCCC(=O)[O-].[Na+]	decanoic acid	C10H19NaO2	['Therapeutic Uses']	['D27.505.954']
5702214	CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC.Cl	Tiapride Hydrochloride	C15H25ClN2O4S	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
443119	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C=O)NC(=O)C(C2CCN=C(N2)N)NC(=O)NC(CC3=CC=CC=C3)C(=O)O	chymostatin	C31H41N7O6	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
6436122	C1CCC(C1)C(C=CC2C(CC3C2CC(=CCCCC(=O)O)C3)O)O	ataprost	C21H32O4	['Therapeutic Uses']	['D27.505.954']
147514	C1CNCC(C2=CC(=C(C=C21)O)O)C3=CC=CC=C3.Cl	2,3,4,5-Tetrahydro-7,8-dihydroxy-1-phenyl-1H-3-benzazepine	C16H18ClNO2	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
22995473	CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O.O	olanzapine	C40H38N4O7S	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
40632	CC1=CN(C(=O)C=C1)C2=CC=CC=C2	pirfenidone	C12H11NO	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
6438370	CCCCC(CC=CC1C(CC(=O)C1CC=CCCCC(=O)OC)O)(C=C)O	viprostol	C23H36O5	['Therapeutic Uses']	['D27.505.954']
23223059	CC1=C(N=C2C=CC(=CC2=C1C(=O)O)F)C3=CC=C(C=C3)C4=CC=CC=C4F.[Na+]	brequinar	C23H15F2NNaO2+	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
9568	CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.Cl	Orphenadrine	C18H24ClNO	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
366046	CCCN(CCCN)N(N=O)O	PAPA NONOate	C6H16N4O2	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
6918313	C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N.Cl	Vilazodone Hydrochloride	C26H28ClN5O2	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
5281051	CC1=CC(=C2C3=C1C4=C5C(=C(C=C4C)O)C(=O)C6=C(C=C(C7=C6C5=C3C8=C7C(=CC(=C8C2=O)O)O)O)O)O	hypericin	C30H16O8	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
156955	CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5O)O)(C(=O)C)O)N)OC(CC(C)O)OC(C)CO	Carubicin	C33H41NO13	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.954']
2737136	C1=CC=C(C=C1)[I+]C2=CC=CC=C2.F[P-](F)(F)(F)(F)F	diphenyliodonium	C12H10F6IP	['Therapeutic Uses']	['D27.505.954']
122284	COCCOC1=C(C=C(C=C1OC)CC2=CN=C(N=C2N)N)OC.C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N	sulfadiazine, tetroxoprim drug combination	C26H32N8O6S	['Therapeutic Uses']	['D27.505.954']
9888141	CCOCOCC(CC(C)C(=O)NO)NC(=O)C1=CC=C(C=C1)OC2=CC=CC=C2	N-hydroxy-5-ethoxymethyloxy-2-methyl-4-(4-phenoxybenzoyl)aminopentanamide	C22H28N2O6	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
16129722	CCC(C)C1C(=O)NC2CSSCC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N1)CCCNC(=N)N)CC3=CC=C(C=C3)O)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(CSSCC(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CC4=CC=C(C=C4)O)CCCNC(=N)N)CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)C)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CCCNC(=N)N)N)CC7=CC=CC=C7)CCCNC(=N)N)C(C)C	tachyplesin peptide, Tachypleus tridentatus	C100H152N34O19S4	['Therapeutic Uses']	['D27.505.954']
15232	CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2	Penicillin G Benzathine	C48H56N6O8S2	['Therapeutic Uses']	['D27.505.954']
24867231	CN1CCC(C(C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O	alvocidib	C21H20ClNO5	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.954']
2622	C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]	cefepime	C19H24N6O5S2	['Therapeutic Uses']	['D27.505.954']
8980	CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.Cl	Diphenhydramine	C17H22ClNO	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
426607	C1CCC(C(C1)[NH-])[NH-].Cl[Pt+2]Cl	dichloro-1,2-diaminocyclohexane platinum complex	C6H12Cl2N2Pt	['Therapeutic Uses']	['D27.505.954']
68760	COC1=CC(=CC(=C1Br)OC)CC2=CN=C(N=C2N)N	brodimoprim	C13H15BrN4O2	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
66618701	CC1=CC(=O)C(=CN1)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O.[Na]	cefpiramide	C25H24N8NaO7S2	['Therapeutic Uses']	['D27.505.954']
68296	C1=CSSC1=S	1,2-dithiol-3-thione	C3H2S3	['Therapeutic Uses']	['D27.505.954']
24777	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O)O	Sizofiran	C24H42O21	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
60863	CC1=NC(=O)C2=C(N1)C=CC3=C2C=C(C=C3)CNC4=CC5=C(C=C4)C(=O)N(C5)C(CCC(=O)O)C(=O)O	1843U89	C27H24N4O6	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.954']
102304414	COC1=CC(=CC2=C1OCO2)C(=C(CC3CCCCC3)C(=O)C4=CC5=C(C=C4)OCCO5)C(=O)[O-].[Na+]	PD 161721	C27H27NaO8	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
56973695	COC1=[N+](N=CC(=C1)N)C2=CC=CC=C2.CS(=O)(=O)O[O-]	amezinium	C12H15N3O5S	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
5447	C(CSCCO)O	2,2'-thiodiethanol	C4H10O2S	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
20056604	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(C=O)C(C(C(CO)O)O)O)I)N(C)C(=O)C)I	Metrizamide	C18H22I3N3O8	['Diagnostic Uses of Chemicals']	['D27.505.259']
5702161	CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O.Br	Fenoterol	C17H22BrNO4	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
7439	CC1=CCC(CC1=O)C(=C)C	carvone	C10H14O	['Therapeutic Uses']	['D27.505.954']
5078	CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3	rizatriptan	C15H19N5	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
5850	C[N+]1(CCCC1)CCCCC[N+]2(CCCC2)C	Pentolinium Tartrate	C15H32N2+2	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
6917872	C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCN=C(N)N.Cl	N-(2-guanidinoethyl)-5-isoquinolinesulfonamide	C12H16ClN5O2S	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
4974	CCC(C)C(=O)OC1C(C2C(CN3CC(CCC3C2(C)O)C)C4C1(C5C(C(C6C7(C5(C4)OC6(C(CC7)OC(=O)C(C)(CC)O)O)C)OC(=O)C)OC(=O)C)O)O	Protoveratrines	C41H63NO14	['Therapeutic Uses']	['D27.505.954']
16129674	CC(C)C(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)N3CCCC3C(=O)O)NC(=O)C4CCCN4C(=O)C(CCCCN)NC(=O)CNC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(CC8=CN=CN8)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)C(CC9=CC=C(C=C9)O)NC(=O)C(CO)N	adrenocorticotropin zinc	C136H210N40O31S	['Physiological Effects of Drugs']	['D27.505.696']
101782929	CC1=CC=C(C=C1)C2=NOC(=N2)C3=CC=C(C=C3)S(=O)(=O)NCC(C)CC(=O)O	3-methyl-2-(4-(3-p-tolyl(1,2,4)oxadiazol-5-yl)benzenesulfonylamino)butyric acid	C20H21N3O5S	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
3885	CC1(CCC2=C(O1)C3=CC=CC=C3C(=O)C2=O)C	beta-lapachone	C15H14O3	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
441189	CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N	Aminophylline	C9H16N6O2	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.696', 'D27.505.519']
84048	C1=CC=C(C=C1)C2C(=O)N=C(O2)N.[OH-].[OH-].[Mg+2]	Pemoline	C9H10MgN2O4	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
802	C1=CC=C2C(=C1)C(=CN2)CC(=O)O	indoleacetic acid	C10H9NO2	['Physiological Effects of Drugs']	['D27.505.696']
60683	CC1=NC=C(C(=C1O)CN(CCN(CC2=C(C(=NC=C2COP(=O)(O)O)C)O)CC(=O)O)CC(=O)O)COP(=O)(O)O	N,N'-bis(pyridoxal-5-phosphate)ethylenediamine-N,N'-diacetic acid	C22H32N4O14P2	['Diagnostic Uses of Chemicals']	['D27.505.259']
26098	CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C	Apazone	C16H20N4O2	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
9885981	C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)[O-])OC5=C3C=CC(=C5)[O-].[Na+].[Na+]	Fluorescein	C20H10Na2O5	['Diagnostic Uses of Chemicals']	['D27.505.259']
71307	C1=CC(=NC=C1Cl)C(=O)NCCN	lazabemide	C8H10ClN3O	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
441292	CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.[Fe+3]	ferrioxamine B	C25H48FeN6O8+3	['Diagnostic Uses of Chemicals', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.259']
469625	CC(C)[NH3+].C(C(=O)[O-])NCP(=O)(O)O	glyphosate	C6H17N2O5P	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
36354	C=CCN(C1=C(C=CC=C1Cl)Cl)C2=NCCN2	alinidine	C12H13Cl2N3	['Therapeutic Uses']	['D27.505.954']
23976	[Cr]	Chromium	Cr	['Physiological Effects of Drugs']	['D27.505.696']
2107	CC(CC1=CNC2=C1C=C(C=C2)O)N	alpha-methylserotonin	C11H14N2O	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
3713609	C1=CC(=C(C=C1CC[NH3+])O)O	Dopamine	C8H12NO2+	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
91499	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl.C(CS(=O)(=O)O)S(=O)(=O)O	Prochlorperazine	C22H30ClN3O6S3	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
71759	CC1=NC(=C(C=C1)CN2CC2C#N)OC	ciamexon	C11H13N3O	['Physiological Effects of Drugs']	['D27.505.696']
13271066	C1C(=O)[N-]C(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-].[Na+]	Dantrolene	C14H9N4NaO5	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
9822500	C1CC1NC2=NC(=NC3=C2N=CN3C4CC(C=C4)CO)N.C(CC(=O)O)C(=O)O	abacavir	C18H24N6O5	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
5318	C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl	sulconazole	C18H15Cl3N2S	['Therapeutic Uses']	['D27.505.954']
3021749	CC(C)(C(=O)O)SCN1CCCCC1	Ipratropium	C10H19NO2S	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
13116	CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4C)N	Porfiromycin	C16H20N4O5	['Therapeutic Uses']	['D27.505.954']
18321	C1C(O1)C(Cl)(Cl)Cl	Trichloroepoxypropane	C3H3Cl3O	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
5487663	CC(C(=O)NCC(=O)NC(CC1=CC=CC=C1)C(=O)NNC(=O)C(CC2=CC=CC=C2)NC(=O)CNC(=O)C(C)NC(=O)C(CC3=CC=C(C=C3)O)N)NC(=O)C(CC4=CC=C(C=C4)O)N	biphalin	C46H56N10O10	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
5281073	CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C.C(=CC(=O)O)C(=O)O	Methysergide	C25H31N3O6	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
76962660	CN1C(CN=C(C2=CC=CC=C21)C3=CC=CC=C3F)CNC(=O)C4=CSC=C4.CN1C(CN=C(C2=CC=CC=C21)C3=CC=CC=C3F)CNC(=O)C4=CSC=C4	tifluadom	C44H40F2N6O2S2	['Physiological Effects of Drugs']	['D27.505.696']
76959441	COC1=C(C(=CC(=C1)S(=O)(=O)N)C(=O)NCC2CCCN2CC=C)OC.COC1=C(C(=CC(=C1)S(=O)(=O)N)C(=O)NCC2CCCN2CC=C)OC	veralipride	C34H50N6O10S2	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
22833874	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)NC(C(=O)NC(C(=O)NCC(=O)N6CCCC6C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3)CC(=O)O)CCC(=O)O)C)CO)CCCCN)CC7=CC=CC=C7)CC(=O)N)CC(=O)N)CCCNC(=N)N)CCCCN)C)CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CCC(=O)N)C(C)O)CC8=CC=CC=C8)C(C)C)CC9=CC=C(C=C9)O)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCNC(=N)N)C)CCCCN)C(C)O)CC1=CC=C(C=C1)O)CCC(=O)O)CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)N)C(=O)NCC(=O)NCC(=O)NC(C)C(=O)O)C(C)O)CCCNC(=N)N)CCSC)CC(C)C)C)CCCCN)C)CC(=O)N)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CC1=CC=C(C=C1)O)CCCNC(=N)N)C(C)CC	Aprotinin	C284H432N84O79S7	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.954']
4106	CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)SC	Methiothepin	C20H24N2S2	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
44564	C1=C(C=C(C(=C1NC(=O)C(=O)O)Cl)NC(=O)C(=O)O)C#N	lodoxamide ethyl	C11H6ClN3O6	['Therapeutic Uses']	['D27.505.954']
4011	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	Maprotiline	C20H23N	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
13059512	CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Br)OCCN(C)C.Cl	embramine	C18H23BrClNO	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
4633	CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N	benoxinate	C17H28N2O3	['Physiological Effects of Drugs', 'Therapeutic Uses']	['D27.505.696', 'D27.505.954']
7280	C(C(CBr)Br)Cl	1,2-dibromo-3-chloropropane	C3H5Br2Cl	['Therapeutic Uses']	['D27.505.954']
23619293	CCN(CC)CCN1C(=NOC1=N)C2=CC=CC=C2.Cl	imolamine	C14H21ClN4O	['Therapeutic Uses']	['D27.505.954']
148139	C(CN)CNCCSP(=O)(O)O.O.O.O	Amifostine	C5H21N2O6PS	['Physiological Effects of Drugs']	['D27.505.696']
9931954	CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=CC(=CC(=C34)N2)F	rucaparib	C19H18FN3O	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
23694214	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC(=O)[O-])O)C)O.[Na+]	cortisol succinate	C25H33NaO8	['Therapeutic Uses']	['D27.505.954']
107985	CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5CC7C4(C2O)O7)COC6=O)C	triptolide	C20H24O6	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.696', 'D27.505.519']
4567	CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O	Nylidrin	C19H25NO2	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.696', 'D27.505.954']
6435921	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4.C(=CC(=O)O)C(=O)O	Paroxetine	C23H24FNO7	['Physiological Effects of Drugs', 'Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.954', 'D27.505.519']
3553	CC1(OC2CC3C4CCC5=CC(=O)CCC5(C4(C(CC3(C2(O1)C(=O)CCl)C)O)F)C)C	Halcinonide	C24H32ClFO5	['Therapeutic Uses']	['D27.505.954']
11624303	CCNC(=O)NC1=NC2=C(N1)C=C(C(=C2)OC)C3=CN=C(N=C3)OC	VRT 125853	C16H18N6O3	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.954', 'D27.505.519']
6438352	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)C(F)(F)F)N4C2=CC=C4.C(=CC(=O)O)C(=O)O	CGS 12066B	C21H21F3N4O4	['Physiological Effects of Drugs', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.696', 'D27.505.519']
3406	CC1=CNN=C1	fomepizole	C4H6N2	['Physiological Effects of Drugs']	['D27.505.696']
626783	C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)N5C(=O)C=CC5=O	N-(3-pyrene)maleimide	C20H11NO2	['Molecular Mechanisms of Pharmacological Action']	['D27.505.519']
2955	C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N	Dapsone	C12H12N2O2S	['Therapeutic Uses', 'Molecular Mechanisms of Pharmacological Action']	['D27.505.519', 'D27.505.954']
