CID	SMILES	Terms
129651662.0	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C.O.O.O.O	['Anti-Bacterial Agents']
76965451.0	CCC(C=CCl)(C#C)O.CCC(C=CCl)(C#C)O	['Hypnotics and Sedatives']
135242.0	CC(=O)O.CN=C(N)NCCCC(C(=O)O)N	['Enzyme Inhibitors']
118987133.0	C(C(=O)O)C(CC(=O)[O-])(C(=O)O)O.C(C(=O)O)C(CC(=O)[O-])(C(=O)O)O.[K+].[K+].[K+].[Bi+3]	['Antacids', 'Anti-Infective Agents', 'Anti-Ulcer Agents']
21585658.0	CCCCCCCCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC3C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C	['Anti-Bacterial Agents']
71338.0	CCC1C(=O)N2CCCC2C(=O)N(C(C(=O)N3CC(C(=O)CC3C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CSC6CN7CCC6CC7)CC8=CC=C(C=C8)N(C)C)C	['Anti-Bacterial Agents']
123844.0	CCC(C)C1C(CC(=O)OC(C(=O)C(C(=O)NC(C(=O)N2CCCC2C(=O)N(C(C(=O)OC(C(C(=O)N1)NC(=O)C(CC(C)C)NC)C)CC3=CC=C(C=C3)OC)C)CC(C)C)C)C(C)C)O	['Anti-Infective Agents', 'Antineoplastic Agents', 'Antiviral Agents', 'Immunosuppressive Agents']
4350931.0	CN1CCC2=CC=CC=C2CC3=C(CC1)C4=CC=CC=C4N3	['Dopamine Antagonists']
16219651.0	C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O.O	['Antioxidants']
5330.0	COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N	['Anti-Bacterial Agents']
656833.0	C1=CC(=CC=C1C(C(COC(=O)CCC(=O)[O-])NC(=O)C(Cl)Cl)O)[N+](=O)[O-].[Na+]	['Anti-Bacterial Agents']
6440931.0	C1CC(C2=NN(C(=C2C1)C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F)CC4=CC=C(C=C4)C5=CC=CC=C5	['Hydroxymethylglutaryl-CoA Reductase Inhibitors']
21769966.0	COC1CC=C2CCN3C2(C1)C4=C(CC3)C=CC(=C4)O	['Antirheumatic Agents']
127577.0	CC1=C(C2=C(C(=C1O)C)SC(O2)CCCO)C	['Lipoxygenase Inhibitors']
5486730.0	CC1CC(=O)NN=C1C2=CC3=C(C=C2)NC(=C4C=CC(=O)C=C4)N3.Cl	['Cardiotonic Agents', 'Phosphodiesterase Inhibitors', 'Platelet Aggregation Inhibitors']
76966175.0	CC1(CCCO1)CN(C)S(=O)(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N.CC1(CCCO1)CN(C)S(=O)(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N	['Diuretics']
4553.0	CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2CCCCC2	['Anti-Inflammatory Agents, Non-Steroidal', 'Cyclooxygenase Inhibitors']
24916955.0	C1C[NH+]2CC(C(C(C2C1O)O)O)O	['Anti-Inflammatory Agents, Non-Steroidal', 'Enzyme Inhibitors', 'Glycoside Hydrolase Inhibitors', 'Immunosuppressive Agents']
49799987.0	CNCC(C(C(C(CO)O)O)O)O.C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I	['Contrast Media']
258.0	CN(CCC(CC(=O)NC1C=CC(OC1C(=O)O)N2C=CC(=NC2=O)N)N)C(=N)N	['Anti-Bacterial Agents', 'Antifungal Agents', 'Enzyme Inhibitors', 'Trypanocidal Agents']
76957788.0	CC(C(=O)NCC(=O)O)SC(=O)C1=CC=CS1.CC(C(=O)NCC(=O)O)SC(=O)C1=CC=CS1	['Antiviral Agents', 'Expectorants', 'Immunosuppressive Agents']
5556.0	CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl	['Adjuvants, Anesthesia', 'Anti-Anxiety Agents', 'GABA Modulators']
198055.0	CC1C2C(CC(O1)C3CC(=O)OC3=O)C(=O)OC2=O	['Antineoplastic Agents', 'Antiviral Agents']
23663978.0	C1=CC=C(C=C1)CN(CC(C(C(C(CO)O)O)O)O)C(=S)[S-].O.[Na+]	['Chelating Agents']
5288209.0	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)NC2=CC=C(C=C2)O)C)C	['Anticarcinogenic Agents', 'Antineoplastic Agents']
17142.0	C1C(O1)CN2C(=O)N(C(=O)N(C2=O)CC3CO3)CC4CO4	['Antineoplastic Agents']
6129.0	CNC(=O)OC1=CC=CC2=CC=CC=C21	['Cholinesterase Inhibitors']
5281807.0	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3C4C(C(C(C(O4)CO)O)O)O)O)O	['Vasodilator Agents']
7879.0	CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Cl-]	['Adjuvants, Immunologic', 'Anti-Infective Agents']
121596002.0	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC(C(=O)NC(C(=O)N1)CCCN)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4.CC(C(C(=O)O)N)O.C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)N)O)O)N)O)O)N.C(C(C(=O)O)N)S.C(C(=O)O)N.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.[Zn+2]	['Anti-Bacterial Agents']
65274.0	C(C(C(=O)O)N)C(=O)NO	['Antineoplastic Agents', 'Antiviral Agents']
25960.0	[O-][Se](=O)(=O)[O-].[Na+].[Na+]	['Antioxidants', 'Trace Elements']
14608008.0	C1=CN(C(=O)NC1=O)C2C(C(C(O2)CF)O)O	['Antimetabolites, Antineoplastic', 'Immunosuppressive Agents']
3609.0	C1=CC(=C(C=C1C(CNCCCCCCNCC(C2=CC(=C(C=C2)O)O)O)O)O)O	['Adrenergic beta-2 Receptor Agonists', 'Bronchodilator Agents', 'Tocolytic Agents']
65750.0	CCN(CC)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	['Muscle Relaxants, Central']
14010333.0	CC(CCC1=CC=C(C=C1)O)NCC(C2=CC=C(C=C2)O)O.Cl	['Adrenergic beta-Agonists']
5311219.0	CCCCC(C)(CC=CC1C(CC(=O)C1CCC=CCCC(=O)OC)O)O	['Anti-Ulcer Agents', 'Immunosuppressive Agents']
3452.0	C#CC(CCC(=O)O)N	['Enzyme Inhibitors']
5447.0	C(CSCCO)O	['Enzyme Inhibitors']
73280.0	CC1CCC(OC1C(C)C(=O)C)CC2CC(C(C3(O2)C(CC(O3)(C)C4CCC(O4)(C)C5C(CC(O5)C6C(CC(C(O6)(CO)O)C)C)C)C)C)OC	['Anti-Bacterial Agents']
6918030.0	C1CCN(CC1)C2C(CC(C2CCC=CCCC(=O)O)OCC3=CC=C(C=C3)C4=CC=CC=C4)O	['Fibrinolytic Agents', 'Platelet Aggregation Inhibitors']
23663870.0	C(CC(=O)[O-])CO.[Na+]	['Adjuvants, Anesthesia', 'Anesthetics, Intravenous']
3080571.0	C1=CC(=CC=C1C(=N)N)OCCCCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O	['Anti-Infective Agents']
73416887.0	C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl.C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl	['Anti-Anxiety Agents', 'Anticonvulsants', 'Antiemetics', 'GABA Modulators', 'Hypnotics and Sedatives']
3499.0	CN(C)CCCN1C=C(C2=C1C=CC(=C2)OC)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54	['Protein Kinase Inhibitors']
5531.0	CCN(CC)C1=CC(=NC2=NC=NN12)C	['Phosphodiesterase Inhibitors', 'Platelet Aggregation Inhibitors', 'Vasodilator Agents']
91663249.0	CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3.C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OCC3C(C(C(C(O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O	['Cathartics']
24948.0	[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ce+3]	['Anti-Infective Agents, Local']
49867936.0	B1(OC(=O)CC(O1)(CC(=O)O)C(=O)O)C(CC(C)C)NC(=O)CNC(=O)C2=C(C=CC(=C2)Cl)Cl	['Antineoplastic Agents', 'Protease Inhibitors']
19090.0	CC1=CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C	['Antineoplastic Agents, Hormonal', 'Contraceptives, Oral, Synthetic']
3034747.0	CC(=O)OCOC(=O)CN(CC(=O)O)C1=CC=CC=C1OCCOC2=CC=CC=C2N(CC(=O)O)CC(=O)O	['Chelating Agents']
27461.0	C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Fe+3]	['Iron Chelating Agents']
56840877.0	C1CC(C1)(C(=O)[O-])C(=O)[O-].N.N.[Pt+4]	['Antineoplastic Agents']
456255.0	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(C4=CC=CC=C4)O)SC2)C(=O)O	['Anti-Bacterial Agents']
6954.0	C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-]	['Uncoupling Agents']
8359.0	C1=CC=C2C(=C1)C(=O)OC(=O)N2	['beta-Lactamase Inhibitors']
6059.0	C[N+](C)(C)CCCCCC[N+](C)(C)C.[OH-].[OH-]	['Antihypertensive Agents', 'Nicotinic Antagonists']
3958.0	C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl	['Anti-Anxiety Agents', 'Anticonvulsants', 'Antiemetics', 'GABA Modulators', 'Hypnotics and Sedatives']
123703.0	C1CN=C(N1)NC2=CC(=C(C=C2)O)O	['Dopamine Agonists']
434770.0	C(CCN=C(N)N)CC(CC(=O)NC(C(=O)NCCCCNCCCN)O)O	['Antibiotics, Antineoplastic']
1548887.0	CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O	['Anti-Inflammatory Agents, Non-Steroidal', 'Antineoplastic Agents', 'Cyclooxygenase Inhibitors']
125757.0	C#CC(CCCN)N	['Ornithine Decarboxylase Inhibitors']
57026.0	CC(=O)OC1C(SC2=C(C=CC(=C2)Cl)N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC	['Antihypertensive Agents', 'Calcium Channel Blockers', 'Platelet Aggregation Inhibitors']
318797.0	CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)CO	['Anti-Infective Agents', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anticoagulants', 'Antineoplastic Agents, Phytogenic', 'Immunosuppressive Agents']
23675318.0	CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)[O-].O.[Na+]	['Anti-Bacterial Agents', 'Topoisomerase II Inhibitors']
161780.0	O.O.[O-]S(=O)(=S)[O-].[O-]S(=O)(=S)[O-].[Na+].[Na+].[Na+].[Au+]	['Antirheumatic Agents']
60838.0	CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7	['Antineoplastic Agents, Phytogenic', 'Radiation-Sensitizing Agents', 'Topoisomerase I Inhibitors']
656609.0	CN1C(=O)CC(NC1=O)C(=O)NC(CC2=CN=CN2)C(=O)N3CCCC3C(=O)N.O.O.O.O	['Nootropic Agents']
441409.0	CC12CC(C3C(C1CCC2(C(=O)COP(=O)([O-])[O-])O)CCC4=CC(=O)C=CC34C)O.[Na+].[Na+]	['Glucocorticoids']
11289.0	COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC	['Antineoplastic Agents, Hormonal']
5419.0	C1CC(C2=CC=CC=C2C1)C3=NCCN3	['Sympathomimetics']
65404.0	CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl.COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N	['Antimalarials']
16923.0	CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O	['Anti-Inflammatory Agents', 'Antineoplastic Agents, Hormonal', 'Glucocorticoids', 'Neuroprotective Agents']
3027782.0	C[N+](C)(C)CC#CCN1CCCC1=O.[I-]	['Muscarinic Agonists']
42106.0	C[NH+](CCCC1(S(=O)(=O)CCCS1(=O)=O)C2=CC(=C(C=C2)OC)OC)CCC3=CC(=C(C=C3)OC)OC.[Cl-]	['Calcium Channel Blockers']
72402.0	CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC=C(C5=C4)N)O	['Antineoplastic Agents']
124984.0	C(#N)S[O-]	['Anti-Infective Agents']
6992020.0	CC1C(O1)P(=O)([O-])[O-]	['Anti-Bacterial Agents']
36833.0	CCCCC(C(=O)N(C1=CC=CC=C1)NC2=CC=CC=C2)C(=O)[O-].CCCCC(C(=O)N(C1=CC=CC=C1)NC2=CC=CC=C2)C(=O)[O-].[Ca+2]	['Anti-Inflammatory Agents, Non-Steroidal']
5462814.0	C(=O)(N)N=NC(=O)N	['Anti-HIV Agents', 'Immunosuppressive Agents']
9883509.0	CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl.[Na]	['Anti-Inflammatory Agents, Non-Steroidal', 'Cyclooxygenase Inhibitors']
57355086.0	CC1=NC(=CC=C1)N.Cl[Pd]Cl	['beta-Lactamase Inhibitors']
23664950.0	CC1(C(=O)[N-]C(=O)N(C1=O)C)C2=CCCCC2.[Na+]	['GABA Modulators', 'Hypnotics and Sedatives']
23690439.0	CCC(C)C1(C(=O)NC(=NC1=O)[O-])CC.[Na+]	['Hypnotics and Sedatives']
3372.0	C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO	['Antipsychotic Agents', 'Dopamine Antagonists']
5283055.0	CCCCCC(C=CC1CCC(=O)C1CCCCCCC(=O)O)O	['Anti-Ulcer Agents']
71764.0	CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC.Cl	['Adrenergic alpha-1 Receptor Antagonists', 'Urological Agents']
9822500.0	C1CC1NC2=NC(=NC3=C2N=CN3C4CC(C=C4)CO)N.C(CC(=O)O)C(=O)O	['Anti-HIV Agents', 'Reverse Transcriptase Inhibitors']
36354.0	C=CCN(C1=C(C=CC=C1Cl)Cl)C2=NCCN2	['Anti-Arrhythmia Agents', 'Cardiovascular Agents']
444034.0	CC(C)C1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C.CS(=O)(=O)O	['Vasodilator Agents']
637542.0	C1=CC(=CC=C1C=CC(=O)O)O	['Anti-Infective Agents', 'Antioxidants', 'Free Radical Scavengers']
44145226.0	CC(C(=O)C(F)(F)F)NC(=O)C1CCC2C1(CCC3C2CCC4C3(C=CC(=O)N4)C)C	['5-alpha Reductase Inhibitors']
11606.0	CC(=O)OCN=[N+](C)[O-]	['Nucleic Acid Synthesis Inhibitors', 'Protein Synthesis Inhibitors']
22543.0	CN1CCC2=CC3=C(C=C2C(=O)CC4=C(C1)C5=C(C=C4)OCO5)OCO3.Cl	['Analgesics, Opioid', 'Histamine H1 Antagonists', 'Platelet Aggregation Inhibitors']
667490.0	C1=NC2=C(N1)C(=S)N=CN2	['Antimetabolites', 'Antimetabolites, Antineoplastic', 'Immunosuppressive Agents', 'Nucleic Acid Synthesis Inhibitors']
129676343.0	C(C(=O)O)N(CC(=O)O)CC(=O)O.[Dy]	['Chelating Agents']
20823.0	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)[O-])C(=O)[O-])C.[Na+].[Na+]	['Anti-Bacterial Agents']
169569.0	C(=O)([O-])P(=O)([O-])[O-].O.O.O.O.O.O.[Na+].[Na+].[Na+]	['Antiviral Agents', 'Reverse Transcriptase Inhibitors']
4456.0	CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C	['Cholinesterase Inhibitors', 'Parasympathomimetics']
54682468.0	CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O.Cl	['Anti-Bacterial Agents', 'Antiprotozoal Agents', 'Protein Synthesis Inhibitors']
65334.0	CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O.OS(=O)(=O)O	['Anti-Bacterial Agents', 'Protein Synthesis Inhibitors']
76970480.0	CC(C)NCC(COC1=CC=CC=C1C2CCCCC2)O.CC(C)NCC(COC1=CC=CC=C1C2CCCCC2)O	['Adrenergic beta-Antagonists']
19004.0	C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O.[Br-]	['Parasympatholytics']
3712.0	C1=CC=C2C(=C1)C(=CN2)CO	['Anticarcinogenic Agents']
13313.0	CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(C#C)O	['Contraceptives, Oral, Synthetic']
21846.0	C1CN(CCC1C2(CCC(=O)NC2=O)C3=CC=CC=C3)CC4=CC=CC=C4.Cl	['Antiparkinson Agents', 'Muscarinic Antagonists', 'Parasympatholytics']
122047.0	C1=CC(=NC=C1O)CC(C(=O)O)N	['Antibiotics, Antineoplastic']
71424.0	CCOC1=CC=CC=C1OCC2CNCCO2.Cl	['Adrenergic Uptake Inhibitors', 'Antidepressive Agents, Second-Generation']
122316.0	C#CCNC1CCC2=CC=CC=C12	['Monoamine Oxidase Inhibitors', 'Neuroprotective Agents']
122073.0	CC1=C(C(C(=C(N1)C)C(=O)OCCC2=CC=C(C=C2)N3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)C6=CC(=CC=C6)[N+](=O)[O-])C(=O)OC	['Antihypertensive Agents', 'Calcium Channel Blockers', 'Vasodilator Agents']
123825.0	CC(C)NCC(COC1=CC=CC2=C1C(=CN2)I)O	['Adrenergic beta-Antagonists']
76971380.0	CCC1C2CC3C4C5(CC(C2C5O)N3C1O)C6=CC=CC=C6N4C.Cl	['Anti-Arrhythmia Agents', 'Voltage-Gated Sodium Channel Blockers']
5360852.0	C1=CC(=O)C=CC1=NNC2=CC(=O)NC(=O)N2	['Nucleic Acid Synthesis Inhibitors']
11953890.0	CC1CCCC(C1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O	['Bone Density Conservation Agents', 'Vitamins']
54911.0	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl.Cl	['Antidepressive Agents, Second-Generation']
10063.0	CC12CCC(CC1CCC3C2CCC4(C35C(O5)CC4C6=COC(=O)C=C6)C)O	['Cardiotonic Agents']
171758.0	CC1(C(N2C(S1)C(C2=O)(NC(=O)C(C3=CSC=C3)C(=O)O)OC)C(=O)O)C	['Anti-Bacterial Agents']
2796.0	CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl	['Anticholesteremic Agents', 'Hypolipidemic Agents']
5281072.0	CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C.C(=CC(=O)O)C(=O)O	['Oxytocics']
67804972.0	C1=CC=C(C(=C1)C(=O)N)O.OS(=O)(=O)O	['Anti-Inflammatory Agents, Non-Steroidal']
11078.0	CCCOC1=C(C=CC(=C1)N)C(=O)OCCN(CC)CC.Cl	['Anesthetics, Local']
62816.0	C1C(O1)CCl.C(CNCCNCCNCCN)N	['Hypolipidemic Agents']
56842079.0	CC(C)CC(C(=O)NC1CSSCC(NC(=O)C(NC(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)NC(=O)C(NC1=O)CC3=CC=C(C=C3)O)C(C)C)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)C(CCCNC(=N)N)N	['Anti-Infective Agents', 'Antifungal Agents']
6335506.0	O[Se](=O)(=O)O.[Na]	['Antioxidants', 'Trace Elements']
3021729.0	CC1CC(=O)NN=C1C2=CC=C(C=C2)N3C=CN=C3	['Cardiotonic Agents', 'Phosphodiesterase Inhibitors', 'Platelet Aggregation Inhibitors']
71825.0	C1CCC(CC1)C2=C(C3=CC=CC=C3C(=O)C2=O)O	['Antimalarials']
5815.0	CNCC(C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O	['Adrenergic alpha-Agonists', 'Adrenergic beta-Agonists', 'Bronchodilator Agents', 'Mydriatics', 'Sympathomimetics', 'Vasoconstrictor Agents']
3272524.0	C1=CC2=C3C(=CC(=C2C(=C1)S(=O)(=O)N)[N+](=O)[O-])NC(=O)C(=O)N3	['Anti-Anxiety Agents', 'Anticonvulsants', 'Excitatory Amino Acid Antagonists']
3033676.0	C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=S.C(C(C(=O)O)O)(C(=O)O)O	['Contrast Media', 'Serotonin Antagonists']
65926.0	C1C(CN(C1=O)CC2=CC=CC=C2)CN	['Parasympathomimetics', 'Psychotropic Drugs']
2317.0	COC1=CC=CC=C1CNCCCCCCNCCSSCCNCCCCCCNCC2=CC=CC=C2OC	['Adrenergic alpha-Antagonists']
1354.0	C1=CC(=CC(=C1)Cl)N=C(N)N=C(N)N	['Serotonin Receptor Agonists']
66620431.0	CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C.Cl	['Coccidiostats']
3082.0	CNC(=O)CSP(=S)(OC)OC	['Cholinesterase Inhibitors']
114905.0	CC1(OCC(O1)COC(=O)CCC2=CC=C(C=C2)OCC(CNCCNC(=O)N3CCOCC3)O)C	['Adrenergic beta-Antagonists', 'Anti-Arrhythmia Agents']
9833984.0	C(C(C[P+](=O)O)F)N	['Gastrointestinal Agents']
101068009.0	C1=CC(=CC=C1CCC2=CNC3=C2C(=NC(=N3)N)[O-])C(=O)NC(CCC(=O)[O-])C(=O)O.[Na+].[Na+]	['Antineoplastic Agents', 'Enzyme Inhibitors', 'Folic Acid Antagonists', 'Nucleic Acid Synthesis Inhibitors']
4107.0	COC1=CC=CC=C1OCC(COC(=O)N)O	['Muscle Relaxants, Central']
53555.0	CC1=C(C2=CC=CC=C2N1CCC(=O)O)CN3C=CN=C3	['Enzyme Inhibitors', 'Platelet Aggregation Inhibitors', 'Vasodilator Agents']
5283066.0	CCCCC(C)(C)C(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O	['Anti-Ulcer Agents']
91670.0	CCCCC(=O)OCC(=O)C1C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C	['Anti-Inflammatory Agents']
68802.0	CC1=CC2=C(C=C1)N3CCNC4C3=C2CCC4	['Antidepressive Agents', 'Antineoplastic Agents', 'Monoamine Oxidase Inhibitors']
15541.0	CC1CC(=O)C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O	['Anti-Bacterial Agents']
19822.0	CC1CC(C(C(O1)OC2C(CC3(CO3)C(=O)C(C(C(C(OC(=O)C(C(C2C)OC4CC(C(C(O4)C)O)OC)C)C)C)O)C)C)O)N(C)C	['Anti-Bacterial Agents']
57347859.0	CCCN1C=CC(=CC1Br)C(=O)N(CCC(=O)NCCOC(=O)N2CCC3=CC=CC=C3C2)C4=CC=CC=C4.[N+](=O)(O)[O-]	['Platelet Aggregation Inhibitors']
1892.0	CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO	['Bronchodilator Agents']
108137.0	CC1=C(N2C=CC=C(C2=N1)OCC3=CC=CC=C3)CC#N	['Anti-Ulcer Agents', 'Enzyme Inhibitors']
14387726.0	C1=CC(=C[NH+]=C1)O	['Antioxidants']
5685.0	COC1=C(C(=CC=C1)OC)OCCNCC2COC3=CC=CC=C3O2	['Adrenergic alpha-Antagonists']
73333.0	CCNC(=O)N1CCN(CC1)CCCC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F	['Antipsychotic Agents', 'Psychotropic Drugs', 'Serotonin Antagonists']
2735.0	CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C	['Bone Density Conservation Agents', 'Vitamins']
72344.0	COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC	['Antioxidants']
443119.0	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C=O)NC(=O)C(C2CCN=C(N2)N)NC(=O)NC(CC3=CC=CC=C3)C(=O)O	['Serine Proteinase Inhibitors']
2341.0	CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2	['Adrenergic Agents', 'Adrenergic Uptake Inhibitors', 'Central Nervous System Stimulants', 'Dopamine Agents', 'Dopamine Uptake Inhibitors', 'Sympathomimetics']
60956.0	CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC6=C(C=C5N=C4C3=C2)OCCO6)CN7CCN(CC7)C)O	['Antineoplastic Agents']
18830.0	C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCN)C(=O)NCC(=O)N	['Hemostatics', 'Vasoconstrictor Agents']
6917721.0	CCCCOC(=O)C(CCC(=O)N)NC(=O)C(C)NC(=O)C(C)OC1C(C(OC(C1O)CO)O)NC(=O)C	['Adjuvants, Immunologic', 'Anti-HIV Agents']
76962660.0	CN1C(CN=C(C2=CC=CC=C21)C3=CC=CC=C3F)CNC(=O)C4=CSC=C4.CN1C(CN=C(C2=CC=CC=C21)C3=CC=CC=C3F)CNC(=O)C4=CSC=C4	['Diuretics']
61486.0	Cl[Gd](Cl)Cl	['Anti-Inflammatory Agents', 'Contrast Media']
5388959.0	CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)Cl)C)O	['Glucocorticoids']
