CID	SMILES	Name	Formula	Terms	TreeIds
65180	CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=CC(=C(C4=C3N=C5C(=C(C(=O)C(=C5O4)C)N)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)C)N	7-aminoactinomycin D	C62H87N13O16	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
65181	C1=CC(=C(C2=C1NC=C2OC3C(C(C(C(O3)CO)O)O)O)Cl)Br	5-bromo-4-chloro-3-indolyl beta-galactoside	C14H15BrClNO6	['Chromogenic Compounds']	['D27.720.470.410.200', 'D27.720.233.174']
65182	CCN(CC)C1=CC2=C(C=C1)N=C3C4=CC=CC=C4C(=O)C=C3O2	nile red	C20H18N2O2	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
65191	CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=C(C=C(C=C4)S(=O)(=O)O)S(=O)(=O)[O-]	lissamine rhodamine B	C27H30N2O7S2	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
65217	COC(=O)C1=CC=CC=C1C2=C3C=CC(=[NH2+])C=C3OC4=C2C=CC(=C4)N.[Cl-]	Rhodamine 123	C21H17ClN2O3	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
65218	COC(=O)C1=CC=CC=C1C2=C3C=CC(=N)C=C3OC4=C2C=CC(=C4)N	Rhodamine 123	C21H16N2O3	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
65219	CN(C)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](C)C)C=C3O2)C4=CC=CC=C4C(=O)O.[O-]Cl(=O)(=O)=O	tetramethylrhodamine	C24H23ClN2O7	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
65232	CCCCCCCCCCCCCCCCCCOC(=O)C1=CC=CC=C1C2=C3C=CC(=[N+](CC)CC)C=C3OC4=C2C=CC(=C4)N(CC)CC.[Cl-]	octadecyl Rhodamine B chloride	C46H67ClN2O3	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
65240	C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.[Ru+2]	tris(2,2'-bipyridine)ruthenium II	C30H24N6Ru+2	['Indicators and Reagents']	['D27.720.470.410']
65279	C[Si](C)(C)N(C(=O)C(F)(F)F)[Si](C)(C)C	N,N-bis(trimethylsilyl)-2,2,2-trifluoroacetamide	C8H18F3NOSi2	['Indicators and Reagents']	['D27.720.470.410']
65357	[N+](=O)([O-])OO	peroxynitric acid	HNO4	['Oxidants']	['D27.888.569.540', 'D27.720.642']
66684	COC1=C(C=CC(=C1)C2=CC(=C(C=C2)[N+]#N)OC)[N+]#N.[Cl-].[Cl-]	diamidino compound 253-50	C14H12Cl2N4O2	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
67309	C[N+](C)(C)C1=CC=CC=C1.[Cl-]	phenyltrimethylammonium	C9H14ClN	['Indicators and Reagents']	['D27.720.470.410']
67540	C1=CC(=CC=C1[N+]#N)S(=O)(=O)O	diazobenzenesulfonic acid	C6H5N2O3S+	['Indicators and Reagents']	['D27.720.470.410']
67553	CCCC[N+](CCCC)(CCCC)CCCC.[I-]	tetrabutylammonium	C16H36IN	['Detergents']	['J01.516.381', 'D27.720.877.265']
67598	C1=C(C(=CC(=C1[N+](=O)[O-])F)F)[N+](=O)[O-]	1,5-difluoro-2,4-dinitrobenzene	C6H2F2N2O4	['Cross-Linking Reagents']	['D27.720.470.410.210']
67643	C(=O)(C(C(C(F)(F)F)(F)F)(F)F)OC(=O)C(C(C(F)(F)F)(F)F)(F)F	heptafluorobutyric anhydride	C8F14O3	['Indicators and Reagents']	['D27.720.470.410']
68330	C1=CC=C(C=C1)N.Br	aniline	C6H8BrN	['Carcinogens']	['D27.888.569.100']
68353	C(=O)(C(=O)[O-])[O-].[Mg+2]	Oxalic Acid	C2MgO4	['Reducing Agents']	['D27.720.470.410.690']
68383	[Li+].[Li+].C(=O)(C(=O)[O-])[O-]	Oxalic Acid	C2Li2O4	['Reducing Agents']	['D27.720.470.410.690']
68516	C(C(CCl)OC(=O)N)Cl	polyethoxylated castor oil	C4H7Cl2NO2	['Surface-Active Agents']	['D27.720.877']
68804	C(CO)NC(=O)N(CCCl)N=O	elmustine	C5H10ClN3O3	['Mutagens']	['D27.888.569.468']
70297	C1=CC(=CC(=C1)Cl)C(=O)OO	3-chloroperbenzoic acid	C7H5ClO3	['Indicators and Reagents', 'Oxidants']	['D27.888.569.540', 'D27.720.470.410', 'D27.720.642']
70681	CCCC[N+](CCCC)(CCCC)CCCC.[Cl-]	tetrabutylammonium	C16H36ClN	['Detergents']	['J01.516.381', 'D27.720.877.265']
71068	C1=CC=C2C(=C1)C(=CC(=N2)C3=NC4=CC=CC=C4C(=C3)C(=O)O)C(=O)O	bicinchoninic acid	C20H12N2O4	['Indicators and Reagents']	['D27.720.470.410']
71388	CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O.C=O.C1CO1	tyloxapol	C17H28O3	['Detergents', 'Surface-Active Agents']	['J01.516.381', 'D27.720.877', 'D27.720.877.265']
71485	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O	trichlorosucrose	C12H19Cl3O8	['Sweetening Agents']	['J02.500.512.400.700', 'G07.203.300.512.400.700', 'D27.720.364.609', 'D27.720.888']
71561	CN(C)C1=CC=C(C=C1)N(C)C.Cl.Cl	Tetramethylphenylenediamine	C10H18Cl2N2	['Indicators and Reagents']	['D27.720.470.410']
71777	C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2Cl)OC(C(C(F)(F)F)F)(F)F)Cl)F	fluphenacur	C17H8Cl2F8N2O3	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
72425	CC(C)C1C(=O)NC(CC2=CNC3=C4C(=CC(=C23)N1C)C(CCC4(C)C=C)(C)C(C)C)CO	teleocidins	C28H41N3O2	['Carcinogens']	['D27.888.569.100']
73041	CC1=C(C(=CC(=C1)C2(C3=CC=CC=C3S(=O)(=O)O2)C4=CC(=C(C(=C4)CN(CC(=O)O)CC(=O)O)O)C)CN(CC(=O)O)CC(=O)O)O	xylenol orange	C31H32N2O13S	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
73665	CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2	prochloraz	C15H16Cl3N3O2	['Fungicides, Industrial']	['D27.720.031.700.288', 'D27.888.723.288']
73801	CN(C)C1=CC2=C(C=C1)[NH+]=C3C(=CC(=O)C(=C3O2)O)C(=O)O.[Cl-]	gallocyanine	C15H13ClN2O5	['Coloring Agents']	['D27.720.233']
74236	CCCC[N+](CCCC)(CCCC)CCCC.[Br-]	tetrabutylammonium	C16H36BrN	['Detergents']	['J01.516.381', 'D27.720.877.265']
74358	C1=CC=C(C=C1)N(C2=CC=CC=C2)NC3=C(C=C(C=C3[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]	1,1-diphenyl-2-picrylhydrazyl	C18H13N5O6	['Indicators and Reagents']	['D27.720.470.410']
74505	C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-]	triphenylmethylphosphonium	C19H18BrP	['Indicators and Reagents']	['D27.720.470.410']
74506	C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3	triphenylmethylphosphonium	C19H18P+	['Indicators and Reagents']	['D27.720.470.410']
74723	CCCC[N+](CCCC)(CCCC)CCCC.[O-]Cl(=O)(=O)=O	tetrabutylammonium	C16H36ClNO4	['Detergents']	['J01.516.381', 'D27.720.877.265']
74997	CN(C)C1=CC(=C2C(=C1)OC3=CC(=[N+](C)C)C=CC3=C2C4=CC=CC=C4C(=O)O)NC(=O)CI.[Cl-]	tetramethylrhodamine iodoacetamide	C26H25ClIN3O4	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
76083	CN(C)C1=CC=CC=C1N	dimethyl-4-phenylenediamine	C8H12N2	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
76344	CC(C)(C(=N)N)N=NC(C)(C)C(=N)N.Cl.Cl	2,2'-azobis(2-amidinopropane)	C8H20Cl2N6	['Mutagens', 'Oxidants']	['D27.888.569.540', 'D27.888.569.468', 'D27.720.642']
76765	C1=CC(=CC=C1N2C(=O)C=CC2=O)N3C(=O)C=CC3=O	N,N'-4-phenylenedimaleimide	C14H8N2O4	['Cross-Linking Reagents']	['D27.720.470.410.210']
76806	C1=CC2=C(C=C1C(=O)O)C3(C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O)OC2=O	6-carboxyfluorescein	C21H12O7	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
76818	COP(=O)(OC)SC1=CC=C(C=C1)Cl	Dimyristoylphosphatidylcholine	C8H10ClO3PS	['Indicators and Reagents']	['D27.720.470.410']
77073	CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC(=C(C=C3S(=O)(=O)[O-])S(=O)(=O)[O-])O.CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC(=C(C=C3S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Ca+2]	sulfan blue	C54H62CaN4O14S4	['Coloring Agents']	['D27.720.233']
77074	CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC(=C(C=C3S(=O)(=O)O)S(=O)(=O)O)O	sulfan blue	C27H33N2O7S2+	['Coloring Agents']	['D27.720.233']
77804	CC[N+]1=CC=C(O1)C2=CC(=CC=C2)S(=O)(=O)[O-]	N-ethyl-5-phenylisoxazolium-3'-sulfonate	C11H11NO4S	['Indicators and Reagents']	['D27.720.470.410']
77880	C[N+](C)(C)C1=CC=CC=C1.Br[Br-]Br	phenyltrimethylammonium	C9H14Br3N	['Indicators and Reagents']	['D27.720.470.410']
78159	C1=C(C=C(C(=C1Br)O)Br)C2(C3=C(C(=C(C(=C3Br)Br)Br)Br)S(=O)(=O)O2)C4=CC(=C(C(=C4)Br)O)Br	Bromphenol Blue	C19H6Br8O5S	['Coloring Agents', 'Indicators and Reagents']	['D27.720.470.410', 'D27.720.233']
81743	CCCCCCCCCCCC(=O)OC1=CC2=C(C=C1)C3(C4=C(O2)C=C(C=C4)OC(=O)CCCCCCCCCCC)C5=CC=CC=C5C(=O)O3	fluorescein dilaurate	C44H56O7	['Indicators and Reagents']	['D27.720.470.410']
82084	CN(C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N=C=S	4-(N,N-dimethylaminoazobenzene)-4'-isothiocyanate	C15H14N4S	['Indicators and Reagents']	['D27.720.470.410']
82178	CC1=CC=C(C=C1)NC2=CC3=C(C=C2)C=C(C=C3)S(=O)(=O)O	2-(4-toluidino)-6-naphthalenesulfonic acid	C17H15NO3S	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
83156	C1=CC=C(C(=C1)N2C(=O)C=CC2=O)N3C(=O)C=CC3=O	N,N'-2-phenylenedimaleimide	C14H8N2O4	['Cross-Linking Reagents']	['D27.720.470.410.210']
83511	C1=C2C(=C(C(=C1Br)O)Br)OC3=C(C(=C(C=C3C24C5=C(C(=C(C(=C5Cl)Cl)Cl)Cl)C(=O)O4)Br)O)Br	Eosine I Bluish	C20H4Br4Cl4O5	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
83975	CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C	tetramethrin	C19H25NO4	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
84353	C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.[Cl-].[Cl-].[Ru+2]	tris(2,2'-bipyridine)ruthenium II	C30H24Cl2N6Ru	['Indicators and Reagents']	['D27.720.470.410']
84698	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NN=C3C(=CC4=C(C3=O)C(=O)C(=NNC5=C(N(N(C5=O)C6=CC=CC=C6)C)C)C(=C4)S(=O)(=O)O)S(=O)(=O)O	antipyrylazo III	C32H28N8O10S2	['Coloring Agents', 'Indicators and Reagents']	['D27.720.470.410', 'D27.720.233']
84703	CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-]	zwittergent 3-12	C17H37NO3S	['Detergents']	['J01.516.381', 'D27.720.877.265']
84998	C1CCC(CC1)N=C=NCCN2CCOCC2	1-cyclohexyl-3-(2-(4-morpholinyl)ethyl)carbodiimide	C13H23N3O	['Cross-Linking Reagents']	['D27.720.470.410.210']
85279	C[N+](C)(C)C1=CC=CC=C1.C1=CC=C(C=C1)S(=O)(=O)[O-]	phenyltrimethylammonium	C15H19NO3S	['Indicators and Reagents']	['D27.720.470.410']
86102	CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O	tebuconazole	C16H22ClN3O	['Fungicides, Industrial']	['D27.720.031.700.288', 'D27.888.723.288']
90363	C1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl	N-(3,5-dichlorophenyl)succinimide	C10H7Cl2NO2	['Fungicides, Industrial']	['D27.720.031.700.288', 'D27.888.723.288']
91553	CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)C(=O)O)O)O)O	4-methylumbelliferyl glucuronide	C16H16O9	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
91621	C1=CC2=C(C=CC=C2S(=O)(=O)O)C(=C1)NCCNC(=O)CI	1,5-I-AEDANS	C14H15IN2O4S	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
91660	CN(C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)S(=O)(=O)Cl	4-N,N-dimethylaminoazobenzene-4'-sulfonyl chloride	C14H14ClN3O2S	['Indicators and Reagents']	['D27.720.470.410']
91695	CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C	fenpropimorph	C20H33NO	['Fungicides, Industrial']	['D27.720.031.700.288', 'D27.888.723.288']
91701	CC(C(=O)O)OC1=CC=C(C=C1)OC2=NC=C(C=C2)C(F)(F)F	fluazifop	C15H12F3NO4	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
91753	CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3	pyriproxyfen	C20H19NO3	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
91773	CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C	tebufenozide	C22H28N2O2	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
92249	CC1=CC(=O)OC2=C1C=CC(=C2)N	7-amino-4-methylcoumarin	C10H9NO2	['Indicators and Reagents']	['D27.720.470.410']
93248	CCN1C(=O)C(C(=O)N(C1=S)CC)C=CC=C2C(=O)N(C(=S)N(C2=O)CC)CC	bis(1,3-diethylthiobarbiturate)trimethineoxonol	C19H24N4O4S2	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
93302	CC1=C(C(=O)OC2=C1C=CC(=C2)N(C)C)N3C(=O)C=CC3=O	N-(7-dimethylamino-4-methylcoumarinyl)maleimide	C16H14N2O4	['Fluorescent Dyes', 'Indicators and Reagents']	['D27.720.470.410.505.500', 'D27.720.470.410', 'D27.720.233.348']
93313	C1CC(=O)N(C1=O)OC(=O)CCSSCCC(=O)ON2C(=O)CCC2=O	dithiobis(succinimidylpropionate)	C14H16N2O8S2	['Cross-Linking Reagents', 'Indicators and Reagents']	['D27.720.470.410', 'D27.720.470.410.210']
93367	[Li+].[Li+].C1=C(C=C2C3=C1C(=O)N(C(=O)C3=CC(=C2N)S(=O)(=O)[O-])NC(=O)NN)S(=O)(=O)[O-]	lucifer yellow	C13H9Li2N5O9S2	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
93368	C1=C(C=C2C3=C1C(=O)N(C(=O)C3=CC(=C2N)S(=O)(=O)O)NC(=O)NN)S(=O)(=O)O	lucifer yellow	C13H11N5O9S2	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
93561	C(=O)(C(=O)[O-])[O-].C(=O)(C(=O)[O-])[O-].C(=O)(C(=O)[O-])[O-].[Al+3].[Al+3]	Oxalic Acid	C6Al2O12	['Reducing Agents']	['D27.720.470.410.690']
93577	CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O	4-methylumbelliferyl-galactopyranoside	C16H18O8	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
93861	C1CC(=O)N(C1=O)OC(=O)C2=CC(=CC=C2)N3C(=O)C=CC3=O	3-maleimidobenzoyl N-hydroxysuccinimide	C15H10N2O6	['Indicators and Reagents']	['D27.720.470.410']
94135	C[N+](C)(C)C1=CC=CC=C1.[I-]	phenyltrimethylammonium	C9H14IN	['Indicators and Reagents']	['D27.720.470.410']
94302	CC(=C)C(=O)OCC(CN(CC(=O)O)C1=CC=CC=C1)O	NPG-GMA	C15H19NO5	['Surface-Active Agents']	['D27.720.877']
94358	C[Si](C)(C)N=C(C(F)(F)F)O[Si](C)(C)C	N,N-bis(trimethylsilyl)-2,2,2-trifluoroacetamide	C8H18F3NOSi2	['Indicators and Reagents']	['D27.720.470.410']
94433	CCCC[N+](CCCC)(CCCC)CCCC.OS(=O)(=O)[O-]	tetrabutylammonium	C16H37NO4S	['Detergents']	['J01.516.381', 'D27.720.877.265']
94437	C1=CC=C2C(=C1)C3(C4=C(C(=C(C=C4)O)O)OC5=C3C=CC(=C5O)O)OS2(=O)=O	pyrogallol sulfonphthalein	C19H12O8S	['Coloring Agents']	['D27.720.233']
94442	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NN	dansyl hydrazine	C12H15N3O2S	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
94497	C[N+]1=CC=C(C=C1)C2=CC=CC=C2.[Cl-]	1-Methyl-4-phenylpyridinium	C12H12ClN	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
96400	C1=CC=C2C=C(C(=CC2=C1)C=O)C=O	2,3-naphthalenedicarboxaldehyde	C12H8O2	['Indicators and Reagents']	['D27.720.470.410']
98491	C1=CC(=CC=C1C(=CCl)C2=CC=C(C=C2)Cl)Cl	Dichlorodiphenyl Dichloroethylene	C14H9Cl3	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
100682	C1CC(=O)N(C1=O)OC(=O)CCSSC2=CC=CC=N2	N-succinimidyl 3-(2-pyridyldithio)propionate	C12H12N2O4S2	['Cross-Linking Reagents']	['D27.720.470.410.210']
101513	C1=NC2=C(N1)C(=NC(=N2)N)NO	2-amino-N(6)-hydroxyadenine	C5H6N6O	['Mutagens']	['D27.888.569.468']
103764	CCCCCCN1C2=CC=CC=C2OC1=CC=CC3=[N+](C4=CC=CC=C4O3)CCCCCC.[I-]	3,3'-dihexyl-2,2'-oxacarbocyanine	C29H37IN2O2	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
104300	C1=CC=NC(=C1)N=NC2=C(C=C(C=C2)[O-])[O-].[Na+].[Na+]	4-(2-pyridylazo)resorcinol	C11H7N3Na2O2	['Chromogenic Compounds']	['D27.720.470.410.200', 'D27.720.233.174']
104739	CC1=CC2=NC=C(N=C2C3=C1N(C(=N3)N)C)C	3,4,8-trimethylimidazo(4,5-f)quinoxalin-2-amine	C12H13N5	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
104744	COC1=C2C3=C(C(CC3)O)C(=O)OC2=C4C5C=COC5OC4=C1	aflatoxicol	C17H14O6	['Carcinogens']	['D27.888.569.100']
104756	COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4C5C6C(O6)OC5OC4=C1	aflatoxin B1-2,3-oxide	C17H12O7	['Carcinogens']	['D27.888.569.100']
104901	CN(C)C1=CC2=C(C=C1)C=C(C=C2)C(=O)C=C	acrylodan	C15H15NO	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
104947	C1C(C(OC1N2C3=C(C(=O)N=C(N3)N)N=C2NC4=CC5=C(C=C4)C6=CC=CC=C6C5)CO)O	N-(deoxyguanosin-8-yl)-2-aminofluorene	C23H22N6O4	['Carcinogens']	['D27.888.569.100']
104953	CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CO)C	hydroxymethyltrioxsalen	C15H14O4	['Cross-Linking Reagents']	['D27.720.470.410.210']
104954	CN1C2=C(N=CC(=C2)C3=CC=CC=C3)N=C1NO	2-hydroxyamino-1-methyl-6-phenylimidazo(4,5-b)pyridine	C13H12N4O	['Carcinogens', 'Mutagens']	['D27.888.569.100', 'D27.888.569.468']
104978	CC1=CC(=C(C=C1)N(CC(=O)O)CC(=O)O)OCCOC2=C(C=CC(=C2)C3=C4C=C(C(=O)C=C4OC5=CC(=C(C=C53)Cl)O)Cl)N(CC(=O)O)CC(=O)O	Fluo-3	C36H30Cl2N2O13	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
104981	CC[N+](C)(CC)CCC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[I-].[I-]	Propidium	C27H34I2N4	['Coloring Agents', 'Indicators and Reagents']	['D27.720.470.410', 'D27.720.233']
104983	CCCCCCCCCCCC(=O)C1=CC2=C(C=C1)C=C(C=C2)N(C)C	laurdan	C24H35NO	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
104994	C1=CN2C=NC3=C(C2=N1)NC=N3	1,N(6)-ethenoadenine	C7H5N5	['Mutagens']	['D27.888.569.468']
105000	CC(C)C1C(=O)NC(CC2=CNC3=C2C(=CC=C3)N1C)CO	indolactam V	C17H23N3O2	['Carcinogens']	['D27.888.569.100']
105067	CN(C(CCCO)C1=CN=CC=C1)N=O	4-(methylnitrosoamino)-4-(3-pyridyl)-1-butanol	C10H15N3O2	['Carcinogens']	['D27.888.569.100']
105091	CC1=CC(=C(C=C1)N(CC(=O)OC)CC(=O)OC)OCCOC2=C(C=C3C(=C2)C=C(O3)C4=NC=C(O4)C(=O)OC)N(CC(=O)OC)CC(=O)OC	fura-2-am	C34H37N3O14	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
107670	CC(CCC(=O)NCCC[N+](C)(C)CCCS(=O)(=O)[O-])C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	3-((3-cholamidopropyl)dimethylammonium)-1-propanesulfonate	C32H58N2O7S	['Detergents']	['J01.516.381', 'D27.720.877.265']
107729	CCC(=O)C1=CC2=C(C=C1)C=C(C=C2)N(C)C	prodan	C15H17NO	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
107902	C1C(C(OC1N2C3=C(C(=O)N=C(N3)N)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O	8-oxodeoxyguanosine triphosphate	C10H16N5O14P3	['Mutagens']	['D27.888.569.468']
107933	C[N+](C)(C)CCSS(=O)(=O)C.[Br-]	(2-(trimethylammonium)ethyl)methanethiosulfonate	C6H16BrNO2S2	['Indicators and Reagents']	['D27.720.470.410']
107934	C[N+](C)(C)CCSS(=O)(=O)C	(2-(trimethylammonium)ethyl)methanethiosulfonate	C6H16NO2S2+	['Indicators and Reagents']	['D27.720.470.410']
107981	CCC=CC=CC=CC=CCCCCCCCC(=O)O	parinaric acid	C18H28O2	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
108184	C1=CC=C2C(=C1)C=CC3=C2C4=C(C=C3)C(C(C5C4O5)O)O	1,2-epoxy-3,4-dihydroxy-1,2,3,4-tetrahydrobenzo(c)phenanthrene	C18H14O3	['Carcinogens']	['D27.888.569.100']
111296	CCN1C(=CC(=CC2=[N+](C3=C(S2)C=CC4=CC=CC=C43)CC)C)SC5=C1C6=CC=CC=C6C=C5.[Br-]	stains-all	C30H27BrN2S2	['Coloring Agents']	['D27.720.233']
114774	CC(C)CCCC(C)C1CCC2C1(CCC3C2C(C=C4C3(CCC(C4)O)C)OO)C	cholesterol 7-hydroperoxide	C27H46O3	['Mutagens']	['D27.888.569.468']
114800	C[As](=O)([O-])[O-]	monomethylarsonic acid	CH3AsO3-2	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
114810	CC1=C(N2C(=C(C(=O)N2C1=O)C)CBr)C	monobromobimane	C10H11BrN2O2	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
114813	C1CC(=O)N(C1=O)C(=O)CCCCCCC(=O)N2C(=O)CCC2=O	disuccinimidyl suberate	C16H20N2O6	['Cross-Linking Reagents']	['D27.720.470.410.210']
114880	CCCCCCCCCCCCOC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)O	dodecyl maltoside	C24H46O11	['Detergents']	['J01.516.381', 'D27.720.877.265']
114886	CC1=C(N2C(=C(C(=O)N2C1=O)C)CCl)C	monochlorobimane	C10H11ClN2O2	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
115086	CCCCCCCCC[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N(C)C)N(C)C	10-N-nonylacridinium orange	C26H38N3+	['Coloring Agents']	['D27.720.233']
115184	C1=CC(=C(C=C1N=C=S)S(=O)(=O)O)CCC2=C(C=C(C=C2)N=C=S)S(=O)(=O)O	dihydro-DIDS	C16H12N2O6S4	['Affinity Labels', 'Cross-Linking Reagents']	['D27.720.470.410.080', 'D27.720.470.410.210']
115223	CCCC12COC(OC1)(OC2)C3=CC=C(C=C3)C#C	1-(4-ethynylphenyl)-4-propyl-2,6,7-trioxabicyclo(2.2.2)octane	C16H18O3	['Affinity Labels', 'Insecticides']	['D27.720.031.700.491', 'D27.720.470.410.080', 'D27.888.723.491']
115296	C1C2C(C(C(O2)N3C4=C(C(=NC=N4)N)N=C3N=[N+]=[N-])O)OP(=O)(O1)O	8-azidoadenosine-3',5'-monophosphate	C10H11N8O6P	['Affinity Labels']	['D27.720.470.410.080']
117909	C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)N4C(=O)C=CC4=O	N-(4-(2-benzimidazolyl)phenyl)maleimide	C17H11N3O2	['Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233.348']
119411	C(CP(CCC(=O)O)CCC(=O)O)C(=O)O	tris(2-carboxyethyl)phosphine	C9H15O6P	['Indicators and Reagents']	['D27.720.470.410']
119487	CCCN1C2=CC=CC=C2SC1=CC=CC=CC3=[N+](C4=CC=CC=C4S3)CCC.[I-]	3,3'-dipropyl-2,2'-thiadicarbocyanine	C25H27IN2S2	['Coloring Agents', 'Fluorescent Dyes']	['D27.720.470.410.505.500', 'D27.720.233', 'D27.720.233.348']
