Cid	Smiles	Name	Formula	Terms	TreeIds
35330	CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C	bitolterol	C28H31NO5	['Respiratory System Agents', 'Peripheral Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.663', 'D27.505.696.577', 'D27.505.954.796']
150762	CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC.Cl.Cl	manidipine	C35H40Cl2N4O6	['Cardiovascular Agents', 'Membrane Transport Modulators']	['D27.505.519.562', 'D27.505.954.411']
60063	C1CC1N2C=C(C(=O)C3=CC(=C(C(=C32)Cl)N4CCC(C4)N)F)C(=O)O	clinafloxacin	C17H17ClFN3O3	['Enzyme Inhibitors', 'Antineoplastic Agents', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389', 'D27.505.954.248']
43264	COC1=C(C(=C(C=C1)C2=CC=C(C(=O)C=C2)OC)OC)OC	2-methoxy-5-(2',3',4'-trimethoxyphenyl)tropone	C17H18O5	['Mitosis Modulators']	['D27.505.519.593']
104772	CCCCN(C)C(=O)CCCCCCCCCCC1CC2=C(C=CC(=C2)O)C3C1C4CCC(C4(CC3)C)O	ICI 164384	C34H55NO3	['Hormones, Hormone Substitutes, and Hormone Antagonists']	['D27.505.696.399']
51051629	C1=C(NC=N1)CC(C(=O)O)[N-]C(=O)CCN.[Zn]	polaprezinc	C9H13N4O3Zn-	['Gastrointestinal Agents']	['D27.505.954.483']
71399	CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl.C(CC(=O)O)C(=O)O	Loxapine	C22H24ClN3O5	['Central Nervous System Depressants', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.427', 'D27.505.696.577', 'D27.505.696.277']
3741	C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO	ioversol	C18H24I3N3O9	['Contrast Media']	['D27.505.259.500']
6419304	COC1=CC=C(C=C1)C2=N[N+](=C(C=C2)N)CCCC(=O)O.[Br-]	gabazine	C15H18BrN3O3	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
441386	CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C.CS(=O)(=O)O	Delavirdine	C23H32N6O6S2	['Enzyme Inhibitors', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389']
6419940	C[N+](C)(C)CCCCCC[N+](C)(C)C.O.O.[Br-].[Br-]	Hexamethonium	C12H34Br2N2O2	['Cardiovascular Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.411', 'D27.505.696.577']
441358	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl	Nortriptyline	C19H22ClN	['Membrane Transport Modulators', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.562', 'D27.505.519.625', 'D27.505.954.427', 'D27.505.696.577']
36457	CC(C(C1=CC(=CC=C1)O)O)N.C(C(C(=O)O)O)(C(=O)O)O	Metaraminol	C13H19NO8	['Cardiovascular Agents', 'Peripheral Nervous System Agents']	['D27.505.696.663', 'D27.505.954.411']
68712	C1CC1C(C2CC2)NC3=NCCO3	rilmenidine	C10H16N2O	['Cardiovascular Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.411', 'D27.505.696.577']
2780	COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3=CC=CC=C3)Cl)N	clebopride	C20H24ClN3O2	['Peripheral Nervous System Agents', 'Gastrointestinal Agents', 'Central Nervous System Agents']	['D27.505.696.663', 'D27.505.954.427', 'D27.505.954.483']
29243	C1CN(C(=O)NC1O)C2C(C(C(O2)CO)O)O	Tetrahydrouridine	C9H16N2O6	['Antimetabolites']	['D27.505.519.186']
4844	CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)OC6CCCCO6	pirarubicin	C32H37NO12	['Antineoplastic Agents']	['D27.505.954.248']
9704	C1CC(CCC1CNCC2=CC=CC=C2Cl)CNCC3=CC=CC=C3Cl.Cl.Cl	trans-1,4-Bis(2-chlorobenzaminomethyl)cyclohexane Dihydrochloride	C22H30Cl4N2	['Enzyme Inhibitors', 'Lipid Regulating Agents', 'Antimetabolites']	['D27.505.519.186', 'D27.505.954.557', 'D27.505.519.389']
4173	CC1=NC=C(N1CCO)[N+](=O)[O-]	Metronidazole	C6H9N3O3	['Radiation-Sensitizing Agents', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.954.600']
54670067	C(C(C1C(=C(C(=O)O1)O)O)O)O	Ascorbic Acid	C6H8O6	['Protective Agents', 'Growth Substances', 'Antioxidants']	['D27.505.519.217', 'D27.505.696.377', 'D27.505.696.706']
4729	CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C	Picibanil	C16H17N2O4S-	['Antineoplastic Agents']	['D27.505.954.248']
121926	CCOC(=O)C1=NC=C2C(=C1COC)C3=C(N2)C=CC(=C3)OCC4=CC=CC=C4	ZK 93423	C23H22N2O4	['Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.954.427', 'D27.505.696.277']
21388	C1CN=C(N1)C2=CC(=CC=C2)NC(=O)NC3=CC=CC(=C3)C4=NCCN4.Cl.Cl	Imidocarb	C19H22Cl2N6O	['Anti-Infective Agents']	['D27.505.954.122']
71137	CCOC(=O)OC1=C(C=C(C=C1)CCNC(=O)C(CCSC)NC(=O)C)OC(=O)OCC	docarpamine	C21H30N2O8S	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
71935	CN(C)CC(=O)C=C1C2=CC=CC=C2CCC3=CC=CC=C31	cotriptyline	C20H21NO	['Central Nervous System Agents']	['D27.505.954.427']
6437360	CC1=CC(C(CC1)C(=CC(=O)OC)C)C(=O)OC	adozelesin	C14H20O4	['Alkylating Agents', 'Antineoplastic Agents']	['D27.505.519.124', 'D27.505.954.248']
208908	CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl	lapatinib	C29H26ClFN4O4S	['Enzyme Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389', 'D27.505.954.248']
9703	CC(C)NC(=O)C1=CC=C(C=C1)CNNC.Cl	Procarbazine	C12H20ClN3O	['Antineoplastic Agents']	['D27.505.954.248']
5464452	CN1CCC23CC(=O)C(=CC2C1CC4=C3C(=C(C=C4)OC)O)OC.Cl	sinomenine	C19H24ClNO4	['Antirheumatic Agents']	['D27.505.954.329']
82044	C1CNCCN1.Cl	piperazine	C4H11ClN2	['Anti-Infective Agents']	['D27.505.954.122']
71611	CC(C)(CC1=CC=CC=C1)NC.CC(C)(CC1=CC=CC=C1)NC.OS(=O)(=O)O	Mephentermine	C22H36N2O4S	['Cardiovascular Agents', 'Peripheral Nervous System Agents']	['D27.505.696.663', 'D27.505.954.411']
151072	CCC1=C(C2=NC1=CC3=C(C(=C(N3)C=NC4=CC(=C(C=C4N=CC5=NC(=C2)C(=C5C)CCCO)OCCOCCOCCOC)OCCOCCOCCOC)C)CCCO)CC.CC(=O)O.CC(=O)O.[Lu]	motexafin lutetium	C52H75LuN5O14	['Radiation-Sensitizing Agents', 'Dermatologic Agents']	['D27.505.954.600', 'D27.505.954.444']
4725	C1=NC2=C(N1CCC(CO)CO)NC(=NC2=O)N	penciclovir	C10H15N5O3	['Anti-Infective Agents']	['D27.505.954.122']
13651880	CCNC1=C(C=C2C(=C1)OC3=CC(=NCC)C(=CC3=C2C4=CC=CC=C4C(=O)OCC)C)C.OCl(=O)(=O)=O	rhodamine 6G	C28H31ClN2O7	['Antineoplastic Agents']	['D27.505.954.248']
56603756	COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)O)O)O)O)O	calpastatin	C21H20O10	['Enzyme Inhibitors']	['D27.505.519.389']
9570374	CC(=O)[O-].C1=CC(=C(C(=C1)Cl)C=NN=C([NH3+])N)Cl	Guanabenz	C10H12Cl2N4O2	['Cardiovascular Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.411', 'D27.505.696.577']
5320	CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N	Sulfacetamide	C8H10N2O3S	['Renal Agents', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.954.613']
441384	C1CC1NC2=NC(=NC3=C2N=CN3C4CC(C=C4)CO)N.C1CC1NC2=NC(=NC3=C2N=CN3C4CC(C=C4)CO)N.OS(=O)(=O)O	abacavir	C28H38N12O6S	['Enzyme Inhibitors', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389']
56842034	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OC3C(OC(C3O)N4C=NC5=C4N=CN=C5N)COP(=O)(O)OC6C(OC(C6O)N7C=CC(=O)NC7=O)COP(=O)(O)OC8C(OC(C8O)N9C=NC1=C9NC(=NC1=O)N)CO)O)O.C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4N=CN=C5N)O)OP(=O)(O)OCC6C(C(C(O6)N7C=CC(=O)NC7=O)O)OP(=O)(O)OCC8C(C(C(O8)N9C=NC1=C9NC(=NC1=O)N)O)O)O	ridostin	C76H97N30O55P7	['Antineoplastic Agents', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.954.248']
23690432	CNC(=S)[S-].[K+]	methyldithiocarbamate	C2H4KNS2	['Anti-Infective Agents']	['D27.505.954.122']
108065	COC1=C(C=C(C=C1O)C2C(CC3=C(O2)C(=C(C=C3O)O)C4C(C(OC5=CC(=CC(=C45)O)O)C6=CC=C(C=C6)O)O)O)O	proanthocyanidin	C31H28O12	['Protective Agents', 'Antioxidants', 'Anti-Infective Agents']	['D27.505.519.217', 'D27.505.954.122', 'D27.505.696.706']
23663937	CC(=CC1=CC=C(C=C1)CC2=CN=CC=C2)C(=O)[O-].[Na+]	2-methyl-3-(4-(3-pyridinylmethyl)phenyl)-2-propenoic acid	C16H14NNaO2	['Enzyme Inhibitors']	['D27.505.519.389']
90472060	CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCCC3C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N4CCCC4C(=O)N5CCCC5C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)N)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CC8=CNC=N8)N	lixisenatide	C215H347N61O65S	['Hypoglycemic Agents']	['D27.505.696.422']
9334	C[N+](CCCl)(CCCl)[O-].Cl	Mechlorethamine	C5H12Cl3NO	['Alkylating Agents', 'Antineoplastic Agents']	['D27.505.519.124', 'D27.505.954.248']
82755	C1=CC(=C(C=C1CCO)O)O	3,4-dihydroxyphenylethanol	C8H10O3	['Protective Agents', 'Hematologic Agents', 'Antioxidants', 'Anti-Infective Agents']	['D27.505.519.217', 'D27.505.954.122', 'D27.505.954.502', 'D27.505.696.706']
32756	CC(=O)NC1C(C(C(OC1O)CO)OS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])O)O)O	Dermatan Sulfate	C14H21NO15S-2	['Hematologic Agents']	['D27.505.954.502']
2564	CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2	carbinoxamine	C16H19ClN2O	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
76956248	CC(CC1=CC=C(C=C1)OC)N.CC(CC1=CC=C(C=C1)OC)N	4-methoxyamphetamine	C20H30N2O2	['Hallucinogens', 'Central Nervous System Agents']	['D27.505.954.427', 'D27.505.696.388']
76961209	C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O.C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O	Mazindol	C32H26Cl2N4O2	['Membrane Transport Modulators', 'Central Nervous System Stimulants', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.562', 'D27.505.519.625', 'D27.505.696.282', 'D27.505.954.427', 'D27.505.696.577']
21776	CC(CC1=CC=CC=C1)NCCCCl.Cl	mefenorex	C12H19Cl2N	['Peripheral Nervous System Agents']	['D27.505.696.663']
76970823	CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3.CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3	Nomifensine	C32H36N4	['Membrane Transport Modulators', 'Neurotransmitter Agents']	['D27.505.519.562', 'D27.505.519.625', 'D27.505.696.577']
5815	CNCC(C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O	Epinephrine	C13H19NO9	['Respiratory System Agents', 'Cardiovascular Agents', 'Peripheral Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.954.796', 'D27.505.954.411', 'D27.505.696.577', 'D27.505.696.663', 'D27.505.519.625']
34592	C1CCC2=C(C1)C3=C(NCC(=O)N=C3S2)C4=CC=CC=C4	bentazepam	C17H16N2OS	['Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.954.427', 'D27.505.696.277']
12894	CC1=C(OC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C	Sulfamoxole	C11H13N3O3S	['Anti-Infective Agents']	['D27.505.954.122']
2017	CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N	Ethacridine	C15H15N3O	['Anti-Infective Agents']	['D27.505.954.122']
3652	CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO	Hydroxychloroquine	C18H26ClN3O	['Enzyme Inhibitors', 'Antirheumatic Agents', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389', 'D27.505.954.329']
4580358	CCC1C(C2C(C(C(CC(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)(C)O)C)NC(O2)COCCOC)C)(C)O	dirithromycin	C42H78N2O14	['Anti-Infective Agents']	['D27.505.954.122']
10360632	CC1=C2C(=C(C3=C(C=C(C=C13)O)O)O)C(=O)C4=C(C=C(C=C4C2=O)O)O	BM 2419-2	C19H12O7	['Enzyme Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389', 'D27.505.954.248']
9926325	CC1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F.Cl	metylperon	C16H23ClFNO	['Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.954.427', 'D27.505.696.277']
23724781	C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.[Br-]	N-Methylscopolamine	C18H24BrNO4	['Peripheral Nervous System Agents']	['D27.505.696.663']
5044011	C1=CC(=NC(=C1)C(=O)[O-])C(=O)[O-]	dipicolinic acid	C7H3NO4-2	['Enzyme Inhibitors', 'Sequestering Agents']	['D27.505.519.389', 'D27.505.519.914']
3034747	CC(=O)OCOC(=O)CN(CC(=O)O)C1=CC=CC=C1OCCOC2=CC=CC=C2N(CC(=O)O)CC(=O)O	1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester	C25H28N2O12	['Sequestering Agents']	['D27.505.519.914']
122182	COC1=CC2=C(C=C1)N=C3C=C(C(=O)C(=C3S2)Br)OC	4-bromo-2,7-dimethoxy-3H-phenothiazin-3-one	C14H10BrNO3S	['Anti-Inflammatory Agents', 'Enzyme Inhibitors', 'Peripheral Nervous System Agents', 'Antirheumatic Agents']	['D27.505.696.663', 'D27.505.954.158', 'D27.505.519.389', 'D27.505.954.329']
517321	CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N.Cl	proxymetacaine	C16H27ClN2O3	['Peripheral Nervous System Agents', 'Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.696.663', 'D27.505.954.427', 'D27.505.696.277']
11776156	CC1(C([N+](=C(N1[O-])C2=CC=CC=C2)[O-])(C)C)C	2-phenyl-4,4,5,5-tetramethylimidazoline-1-oxyl-3-oxide	C13H17N2O2-	['Antioxidants']	['D27.505.519.217']
73014186	CC12C3=CC=CC=C3CC(N1)C4=CC=CC=C24.C(=CC(=O)O)C=O	Dizocilpine Maleate	C20H19NO3	['Protective Agents', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.427', 'D27.505.696.577', 'D27.505.696.706']
30602	CC(C)(C(=O)OC)OC1=CC=C(C=C1)C2=CC=C(C=C2)Cl	Clofenapate	C17H17ClO3	['Lipid Regulating Agents', 'Antimetabolites']	['D27.505.519.186', 'D27.505.954.557']
161333	COCC(=O)[O-]	methoxyacetic acid	C3H5O3-	['Immunologic Factors']	['D27.505.696.477']
123879	C1CC2=C(CC1NS(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4N2CCC(=O)O	ramatroban	C21H21FN2O4S	['Hematologic Agents']	['D27.505.954.502']
41109	CC(C)(C(=O)OCCN1C=NC2=C1C(=O)N(C(=O)N2C)C)OC3=CC=C(C=C3)Cl	etofylline clofibrate	C19H21ClN4O5	['Protective Agents', 'Radiation-Sensitizing Agents', 'Lipid Regulating Agents', 'Antimetabolites', 'Antioxidants']	['D27.505.519.217', 'D27.505.954.600', 'D27.505.954.557', 'D27.505.519.186', 'D27.505.696.706']
101526	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O.Cl	moxifloxacin	C21H25ClFN3O4	['Enzyme Inhibitors', 'Antineoplastic Agents', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389', 'D27.505.954.248']
76955971	CC(C)CC(C(C(CC1CCCCC1)NC(=O)C(CC2=CN=CN2)NC(=O)C(CC3=CC(=CC=C3)OC)NC(=O)CC(C)(C)N)O)O	enalkiren	C35H56N6O6	['Enzyme Inhibitors']	['D27.505.519.389']
104962	CC(=CC(C(=O)O)N)CP(=O)(O)O	2-amino-4-methyl-5-phosphono-3-pentenoic acid	C6H12NO5P	['Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.427', 'D27.505.696.577']
8035	CC(=O)CCC(=O)C	2,5-hexanedione	C6H10O2	['Enzyme Inhibitors', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.519.389', 'D27.505.696.577']
65268	C(CCCC(=O)NO)CCCC(=O)NO	azelaic bishydroxamic acid	C9H18N2O4	['Enzyme Inhibitors']	['D27.505.519.389']
656604	CC(C)(C(=O)NC(CS)C(=O)O)S	bucillamine	C7H13NO3S2	['Anti-Inflammatory Agents', 'Peripheral Nervous System Agents', 'Protective Agents', 'Antirheumatic Agents', 'Antioxidants']	['D27.505.519.217', 'D27.505.696.663', 'D27.505.954.158', 'D27.505.954.329', 'D27.505.696.706']
23716079	C1=CC=C2C(=C1)C(=O)C=C(C2=O)[O-].[Na+]	lawsone	C10H5NaO3	['Enzyme Inhibitors', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389']
18943026	C1=CC=C(C(=C1)C(=O)O)O.[Na+]	Sodium Salicylate	C7H6NaO3+	['Anti-Inflammatory Agents', 'Enzyme Inhibitors', 'Peripheral Nervous System Agents', 'Antirheumatic Agents']	['D27.505.696.663', 'D27.505.954.158', 'D27.505.519.389', 'D27.505.954.329']
3057998	CCNC(C)CC1=CC2=C(C=C1)OCO2.Cl	3,4-methylenedioxyethamphetamine	C12H18ClNO2	['Membrane Transport Modulators', 'Neurotransmitter Agents']	['D27.505.519.562', 'D27.505.519.625', 'D27.505.696.577']
5282473	CC1C(C(C(C(O1)OC2C3CC#CC4C(O4)(C#CC3=CC2OC(=O)C5=C(C=CC6=C(C=C(C=C65)OC)C)O)C7COC(=O)O7)NC)O)O	Zinostatin	C35H35NO12	['Enzyme Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389', 'D27.505.954.248']
6729	CC(C)(C)C1=CC=C(C=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl	buclizine	C28H33ClN2	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
37723	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)OC3C(C(C(C(O3)CO)O)OC4C(C(C(C(O4)CO)O)OC5C(C(C(C(O5)COC6C(C(C(C(O6)CO)O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)O)O)O)O)O)O)O)O	Lentinan	C42H72O36	['Antineoplastic Agents', 'Immunologic Factors']	['D27.505.696.477', 'D27.505.954.248']
6917710	C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)O)O.C(=CC(=O)O)C(=O)O	Xamoterol	C20H29N3O9	['Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577']
11979535	CCC1C(=O)N2CCCC2C(=O)N(C(C(=O)N3CCC(=O)CC3C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CC6=CC=CC=C6)C.CC1C=CC(=O)NCC=CC(=CC(CC(=O)CC2=NC(=CO2)C(=O)N3CCC=C3C(=O)OC1C(C)C)O)C	Virginiamycin	C71H84N10O17	['Enzyme Inhibitors', 'Anti-Infective Agents']	['D27.505.954.122', 'D27.505.519.389']
2726	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	Chlorpromazine	C17H19ClN2S	['Peripheral Nervous System Agents', 'Central Nervous System Depressants', 'Gastrointestinal Agents', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.696.577', 'D27.505.696.277', 'D27.505.954.483', 'D27.505.696.663', 'D27.505.954.427', 'D27.505.519.625']
24871	Cl[Cr]Cl	chromous chloride	Cl2Cr	['Protective Agents', 'Antioxidants']	['D27.505.519.217', 'D27.505.696.706']
657213	[H+].CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC.[Cl-]	Thioridazine	C21H27ClN2S2	['Central Nervous System Depressants', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.427', 'D27.505.696.577', 'D27.505.696.277']
6917733	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.C(=CC(=O)O)C(=O)O	Bisoprolol	C22H35NO8	['Cardiovascular Agents', 'Peripheral Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.663', 'D27.505.954.411', 'D27.505.696.577']
43216	CCCC1=CC=CC=C1OCC(CNC(C)C)O	Dihydroalprenolol	C15H25NO2	['Cardiovascular Agents', 'Peripheral Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.663', 'D27.505.954.411', 'D27.505.696.577']
54682536	C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.O.O.[Ca+2]	calcium ascorbate	C12H18CaO14	['Protective Agents', 'Growth Substances', 'Antioxidants']	['D27.505.519.217', 'D27.505.696.377', 'D27.505.696.706']
3824	CC(=O)CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3	kebuzone	C19H18N2O3	['Anti-Inflammatory Agents', 'Peripheral Nervous System Agents', 'Antirheumatic Agents']	['D27.505.696.663', 'D27.505.954.158', 'D27.505.954.329']
123918	CC1=CC(=C(C=C1)N(CC(=O)OCOC(=O)C)CC(=O)OCOC(=O)C)OCCOC2=C(C=CC(=C2)C3=CC4=C(N3)C=C(C=C4)C(=O)OCOC(=O)C)N(CC(=O)OCOC(=O)C)CC(=O)OCOC(=O)C	Indo-1 pentaacetoxymethyl ester	C47H51N3O22	['Sequestering Agents']	['D27.505.519.914']
76957405	CCC(C(=O)N)N1CCCC1=O.CCC(C(=O)N)N1CCCC1=O	etiracetam	C16H28N4O4	['Central Nervous System Agents']	['D27.505.954.427']
67412	C1=C(NN=C1)CCN.Cl.Cl	Betazole	C5H11Cl2N3	['Gastrointestinal Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.577', 'D27.505.954.483']
29963	C1=CC(=C(C=C1O)S(=O)(=O)[O-])O.C1=CC(=C(C=C1O)S(=O)(=O)[O-])O.[Ca+2]	Calcium Dobesilate	C12H10CaO10S2	['Hematologic Agents']	['D27.505.954.502']
23616344	C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-].[Na+]	picric acid	C6H3N3NaO7+	['Enzyme Inhibitors']	['D27.505.519.389']
114948	CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O	Dihydroergocryptine	C32H43N5O5	['Cardiovascular Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.954.411', 'D27.505.696.577']
3510	CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C	Granisetron	C18H24N4O	['Peripheral Nervous System Agents', 'Gastrointestinal Agents', 'Central Nervous System Agents', 'Neurotransmitter Agents']	['D27.505.519.625', 'D27.505.696.663', 'D27.505.954.427', 'D27.505.696.577', 'D27.505.954.483']
10569	CC(C)C1=CC2=CCC3C(C2CC1)(CCCC3(C)C(=O)O)C	abietic acid	C20H30O2	['Cardiovascular Agents', 'Hematologic Agents', 'Fibrin Modulating Agents', 'Antioxidants']	['D27.505.519.217', 'D27.505.519.421', 'D27.505.954.411', 'D27.505.954.502']
66861726	C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=CC=CC=C53)C(=O)N.Cl	carpipramine	C28H39ClN4O	['Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.954.427', 'D27.505.696.277']
3034011	CCC(=C(C1=CC=C(C=C1)OCCN2CCCC2)C3=CC=C(C=C3)I)C4=CC=CC=C4	idoxifene	C28H30INO	['Hormones, Hormone Substitutes, and Hormone Antagonists']	['D27.505.696.399']
165659	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO.Cl	amitriptyline, perphenazine drug combination	C41H50Cl2N4OS	['Central Nervous System Depressants', 'Central Nervous System Agents']	['D27.505.954.427', 'D27.505.696.277']
72416	CCOC1C(C2CCC(C3C24C(O1)OC(CC3)(OO4)C)C)C	artemotil	C17H28O5	['Anti-Infective Agents']	['D27.505.954.122']
