CID	SMILES	Name	Formula	Terms	TreeIds
45588099	CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CC6=CNC7=CC=CC=C76)C(=O)N	vapreotide	C57H70N12O9S2	['Antineoplastic Agents', 'Analgesics']	['D27.505.954.248', 'D27.505.696.663.850.014', 'D27.505.954.427.040']
45588107	CCCCCN=C(N)NNC=C1C=NC2=C1C=C(C=C2)OC.C(=CC(=O)O)C(=O)O	tegaserod	C20H27N5O5	['Serotonin Receptor Agonists']	['D27.505.519.625.850.800', 'D27.505.696.577.850.800']
45588110	CCN(CC)CCSCC(=O)OC1CC(C(C(C23CCC(C1(C2C(=O)CC3)C)C)C)O)(C)C=C.C(=CC(=O)O)C(=O)O	tiamulin	C32H51NO8S	['Anti-Bacterial Agents']	['D27.505.954.122.085']
45588114	CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O	Roxithromycin	C41H76N2O15	['Anti-Bacterial Agents']	['D27.505.954.122.085']
45789974	CC(C=CC(C)C(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C	25-Hydroxyvitamin D 2	C28H44O2	['Bone Density Conservation Agents', 'Vitamins']	['D27.505.696.242', 'D27.505.696.377.605.600', 'G07.203.300.631.600', 'J02.500.631.600']
45790066	CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.[Ca].[Ca+2]	Atorvastatin Calcium	C66H68Ca2F2N4O10	['Hydroxymethylglutaryl-CoA Reductase Inhibitors', 'Anticholesteremic Agents']	['D27.505.519.186.071.202.370', 'D27.505.519.389.370', 'D27.505.954.557.500.202.370', 'D27.505.519.186.071.202', 'D27.505.954.557.500.202']
45933924	COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O	silybin	C25H22O10	['Antioxidants']	['D27.505.519.217', 'D27.505.696.706.125', 'D27.720.799.047']
46173365	CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]	Ceftriaxone	C18H16N8O7S3-2	['Anti-Bacterial Agents']	['D27.505.954.122.085']
46173707	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O	laminaran	C18H32O16	['Hypolipidemic Agents', 'Anticoagulants']	['D27.505.519.186.071', 'D27.505.954.557.500', 'D27.505.954.502.119']
46173763	CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O	Dihydrotachysterol	C28H46O	['Bone Density Conservation Agents', 'Vitamins']	['D27.505.696.242', 'D27.505.696.377.605.600', 'G07.203.300.631.600', 'J02.500.631.600']
46173771	CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.[Fe]	ferrioxamine B	C25H48FeN6O8	['Iron Chelating Agents', 'Contrast Media']	['D27.505.519.914.500.410', 'D27.720.832.500.410', 'D27.505.259.500', 'D27.720.259']
46173839	CCC(C)C1C(CC(=O)OC(C(=O)C(C(=O)NC(C(=O)N2CCCC2C(=O)N(C(C(=O)OC(C(C(=O)N1)NC(=O)C(CC(C)C)N(C)C(=O)C3CCCN3C(=O)C(C)O)C)CC4=CC=C(C=C4)OC)C)CC(C)C)C)C(C)C)O	didemnins	C57H89N7O15	['Immunosuppressive Agents', 'Antiviral Agents', 'Antineoplastic Agents', 'Anti-Infective Agents']	['D27.505.696.477.656', 'D27.505.954.122.388', 'D27.505.954.248', 'D27.505.954.122']
46174049	C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl	Endrin	C12H8Cl6O	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
46174093	C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Cl)CC(=O)[O-].C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Cl)CC(=O)[O-].[Ca+2]	lonazolac	C34H24CaCl2N4O4	['Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.696.663.850.014.040.500', 'D27.505.954.158.030', 'D27.505.954.329.030']
46174453	CCCNC1CCC2=C(C1)SC(=N2)N.O.Cl.Cl	pramipexole	C10H21Cl2N3OS	['Dopamine Agonists', 'Antiparkinson Agents', 'Antioxidants']	['D27.505.519.625.150.151', 'D27.505.696.577.150.151', 'D27.505.954.427.090.050', 'D27.505.519.217', 'D27.505.696.706.125', 'D27.720.799.047']
46187831	C1C(C(C([S+]1CC(C(C(C(CO)O)O)O)O)CO)O)O.[Cl-]	1,4-dideoxy-1,4-((2,3,4,5,6-pentahydroxyhexyl)episulfoniumylidene)arabinitol	C11H23ClO8S	['Glycoside Hydrolase Inhibitors']	['D27.505.519.389.320', 'D27.505.696.422.249']
46187832	C1C(C(C([S+]1CC(C(C(C(CO)O)O)O)O)CO)O)O	1,4-dideoxy-1,4-((2,3,4,5,6-pentahydroxyhexyl)episulfoniumylidene)arabinitol	C11H23O8S+	['Glycoside Hydrolase Inhibitors']	['D27.505.519.389.320', 'D27.505.696.422.249']
46207240	C1=CC=C(C=C1)CCCCCCCCC2=CC=CC=C2C(C(C(=O)O)O)SCCC(=O)O.C(CN)N	pobilukast	C28H42N2O5S	['Leukotriene Antagonists']	['D06.347.565', 'D27.505.696.399.450.565']
46216142	CC1CCOC2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)[O-].[Na+]	dolutegravir	C20H18F2N3NaO5	['HIV Integrase Inhibitors']	['D27.505.519.389.375.400', 'D27.505.954.122.388.077.088.314']
46218908	CC(C(=O)NC(CC1=CC=C(C=C1)OC)C(=O)NC(CC2=CC=CC=C2)C(=O)C3(CO3)C)NC(=O)CN4CCOCC4	PR-957	C31H40N4O7	['Proteasome Inhibitors']	['D27.505.519.389.745.705']
46229416	CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)C=NOCCN)O	namitecan	C23H22N4O5	['Antineoplastic Agents, Phytogenic']	['D27.505.954.248.179']
46232347	C1=CC=C(C=C1)CC2OC3C(OC(C3O2)N4C=CC(=O)NC4=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC5C(C(C(O5)N6C=CC(=O)NC6=O)O)O	INS 48823	C26H32N4O23P4	['Purinergic P2 Receptor Agonists']	['D27.505.519.625.725.200.200', 'D27.505.696.577.725.200.200']
46397498	CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C	lupeol	C30H50O	['Anti-Inflammatory Agents']	['D27.505.954.158']
46704050	CC1=C2CCCC2=C(C=C1)OCC(C(C)NC(C)C)O.Cl	ICI 118551	C17H28ClNO2	['Adrenergic beta-Antagonists']	['D27.505.519.625.050.200.200', 'D27.505.696.577.050.200.200']
46705321	CCC1C(C2C(C(C(CC(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)(C)O)C)NC(O2)COCCOC)C)(C)O	dirithromycin	C42H78N2O14	['Anti-Bacterial Agents']	['D27.505.954.122.085']
46705348	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)CSC(=O)C4=CC=CO4)C(=O)[O-].[Na+]	ceftiofur	C19H16N5NaO7S3	['Anti-Bacterial Agents']	['D27.505.954.122.085']
46705420	CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O	Roxithromycin	C41H76N2O15	['Anti-Bacterial Agents']	['D27.505.954.122.085']
46735191	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)N)C(=O)NC(CCCN=C(N)N)C(=O)O)C(C)C)CCCN=C(N)N)C(C)CC)C(C)C)C(C)C	bactenecin	C63H118N24O13S2	['Anti-Infective Agents']	['D27.505.954.122']
46780481	CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24	Asenapine	C17H16ClNO	['Antipsychotic Agents']	['D27.505.696.277.950.040', 'D27.505.954.427.210.950.040', 'D27.505.954.427.700.872.331']
46780910	CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C	Budesonide	C25H34O6	['Glucocorticoids', 'Bronchodilator Agents', 'Anti-Inflammatory Agents']	['D06.472.040.543', 'D27.505.696.399.472.488', 'D27.505.696.663.050.110', 'D27.505.954.796.050.100', 'D27.505.954.158']
46781040	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl.Cl	Clindamycin	C18H34Cl2N2O5S	['Protein Synthesis Inhibitors', 'Anti-Bacterial Agents']	['D27.505.519.389.760', 'D27.505.954.122.085']
46781574	C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)F)I	fialuridine	C9H10FIN2O5	['Antiviral Agents']	['D27.505.954.122.388']
46782084	CCOC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)C(=O)OCCl	Loteprednol Etabonate	C24H31ClO7	['Anti-Allergic Agents']	['D27.505.954.016']
46782588	CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34	Norgestrel	C21H28O2	['Contraceptives, Oral, Synthetic']	['D27.505.696.875.360.276.210.443', 'D27.505.954.705.360.276.210.443']
46782703	CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCCNC(C)C7=CC=CC=C7)O.OS(=O)(=O)O	Peplomycin	C61H90N18O25S3	['Antibiotics, Antineoplastic']	['D27.505.954.248.106']
46782752	CC1C(C(C(C(O1)OP(=O)(NC(CC(C)C)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O)O)O)O)O	phosphoramidon	C23H34N3O10P	['Protease Inhibitors', 'Anti-Bacterial Agents']	['D27.505.519.389.745', 'D27.505.954.122.085']
46782766	C1CC1C2=NC3=CC=CC=C3C(=C2C=CC4CC(CC(=O)O4)O)C5=CC=C(C=C5)F	pitavastatin	C25H22FNO3	['Hydroxymethylglutaryl-CoA Reductase Inhibitors']	['D27.505.519.186.071.202.370', 'D27.505.519.389.370', 'D27.505.954.557.500.202.370']
46782768	C1=C(NC=N1)CC(C(=O)[O-])[N-]C(=O)CC[NH-].[Zn+2]	polaprezinc	C9H11N4O3Zn-	['Anti-Ulcer Agents']	['D27.505.954.483.203']
46782942	C(C1=C(SC(=C1C#N)N(CC(=O)[O-])CC(=O)[O-])C(=O)[O-])C(=O)[O-].[Sr+2].[Sr+2]	strontium ranelate	C12H6N2O8SSr2	['Bone Density Conservation Agents']	['D27.505.696.242']
46783223	C1=C(C(C(C(C1N)O)O)O)CO.Cl	valienamine	C7H14ClNO4	['Glycoside Hydrolase Inhibitors']	['D27.505.519.389.320', 'D27.505.696.422.249']
46783232	C1C2CNCC1C3=CC4=NC=CN=C4C=C23.C(C(C(=O)O)O)(C(=O)O)O	Varenicline	C17H19N3O6	['Nicotinic Agonists']	['D27.505.519.625.120.140.700', 'D27.505.696.577.120.140.700']
46783539	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C(=O)O)O)C)C)C2C1C)C)C	boswellic acid	C30H48O3	['Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.696.663.850.014.040.500', 'D27.505.954.158.030', 'D27.505.954.329.030']
46783620	C1=CC(=CC=C1C(=O)NC(COC2C(OC(C(C2O)O)O)CO)COC3C(OC(C(C3O)O)O)CO)C4(N=N4)C(F)(F)F	2-N-(4-(1-azitrifluoroethyl)benzoyl)-1,3-bis-(mannos-4-yloxy)-2-propylamine	C24H32F3N3O13	['Affinity Labels']	['D27.720.470.410.080']
46783745	CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C	telithromycin	C43H65N5O10	['Anti-Bacterial Agents']	['D27.505.954.122.085']
46783762	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl	Clindamycin	C18H33ClN2O5S	['Protein Synthesis Inhibitors', 'Anti-Bacterial Agents']	['D27.505.519.389.760', 'D27.505.954.122.085']
46783763	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl.Cl	Clindamycin	C18H34Cl2N2O5S	['Protein Synthesis Inhibitors', 'Anti-Bacterial Agents']	['D27.505.519.389.760', 'D27.505.954.122.085']
46783770	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)[O-])C.[Na+]	Amoxicillin	C16H18N3NaO5S	['Anti-Bacterial Agents']	['D27.505.954.122.085']
46783780	CCC1C(C2C(C(C(CC(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)(C)O)C)NC(O2)COCCOC)C)(C)O	dirithromycin	C42H78N2O14	['Anti-Bacterial Agents']	['D27.505.954.122.085']
46783781	CC1C(C(C(C(O1)OC2C(OC(C(C2O)NC(=O)C)OC3C(C(C(OC3OP(=O)(O)OCC(C(=O)O)OCC=C(C)CCC=CC(C)(C)CCC(=C)CC=C(C)CCC=C(C)C)C(=O)O)(C)O)OC(=O)N)COC4C(C(C(C(O4)CO)O)O)O)NC(=O)C)O)OC5C(C(C(C(O5)C(=O)NC6=C(CCC6=O)O)O)O)O	Bambermycins	C69H107N4O35P	['Anti-Bacterial Agents']	['D27.505.954.122.085']
46783782	CCC(=O)OC1CC(=O)OC(CC=CC=CC(C(CC(C(C1OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC)(C)O)N(C)C)O)CC=O)C)O)C	midecamycin	C41H67NO15	['Anti-Bacterial Agents']	['D27.505.954.122.085']
46783793	CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O	Amphotericin B	C47H73NO17	['Antiprotozoal Agents', 'Antifungal Agents', 'Anti-Bacterial Agents', 'Amebicides']	['D27.505.954.122.250.100', 'D27.505.954.122.136', 'D27.505.954.122.085', 'D27.505.954.122.250.100.055']
46783794	CCCCCN(C)CCC(O)(P(=O)(O)[O-])P(=O)([O-])[O-].O.[Na+].[Na+].[Na+]	ibandronic acid	C9H22NNa3O8P2	['Bone Density Conservation Agents']	['D27.505.696.242']
46783806	CCC1C(C=C(C=CC(=O)C(CC(C(C(C(CC(=O)O1)O)C)OC2C(C(C(C(O2)C)O)N(C)C)O)CCN3CC(CC(C3)C)C)C)C)COC4C(C(C(C(O4)C)O)OC)OC	tilmicosin	C46H80N2O13	['Anti-Bacterial Agents']	['D27.505.954.122.085']
46783812	CC(=O)O.C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N.O.O.O	Deamino Arginine Vasopressin	C48H74N14O17S2	['Antidiuretic Agents', 'Hemostatics']	['D27.505.696.560.249', 'D27.505.954.502.270.463']
46783854	C(CC(O)(P(=O)(O)[O-])P(=O)([O-])[O-])CN.[Na+].[Na+].[Na+]	Alendronate	C4H10NNa3O7P2	['Bone Density Conservation Agents']	['D27.505.696.242']
46783857	CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C	artemether	C16H26O5	['Schistosomicides', 'Coccidiostats', 'Antiprotozoal Agents', 'Antimalarials', 'Antifungal Agents']	['D27.505.954.122.250.075.100.750', 'D27.505.954.122.250.100.170', 'D27.505.954.122.250.100', 'D27.505.954.122.250.100.085', 'D27.505.954.122.136']
46853837	CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=C(C=C3)OC.[Na+]	Esomeprazole	C17H18N3NaO3S	['Proton Pump Inhibitors', 'Anti-Ulcer Agents']	['D27.505.519.389.848', 'D27.505.954.483.203']
46856306	[H+].CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.[Cl-].[Cl-]	Thiamine	C12H18Cl2N4OS	['Vitamin B Complex']	['D27.505.696.377.605.600.708']
46856340	[H+].CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.[Cl-]	ropivacaine	C17H27ClN2O	['Anesthetics, Local']	['D27.505.696.277.100.200', 'D27.505.696.663.850.025', 'D27.505.954.427.210.100.200']
46861541	CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC.Cl.Cl	Trimetrexate	C19H25Cl2N5O3	['Folic Acid Antagonists', 'Antimetabolites, Antineoplastic', 'Antifungal Agents']	['D27.505.519.389.350', 'D27.505.519.186.144', 'D27.505.954.248.144', 'D27.888.569.042.030', 'D27.505.954.122.136']
46869959	CC1=CC(=C(N1C2=CC=CC=C2)C)C=CC3=[N+](C4=C(C=C3)C=C(C=C4)N(C)C)C.[I-]	pyrvinium	C26H28IN3	['Anthelmintics']	['D27.505.954.122.250.075']
46873833	CC[NH+](CC)C(C)C(=O)C1=CC=CC=C1.[Cl-]	Diethylpropion	C13H20ClNO	['Appetite Depressants']	['D27.505.954.427.140.155']
46874472	CC1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O	ara-T	C10H14N2O6	['Antiviral Agents']	['D27.505.954.122.388']
46878350	CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C	Glycyrrhizic Acid	C42H62O16	['Anti-Inflammatory Agents']	['D27.505.954.158']
46878363	CCC(CO)[NH2+]CC[NH2+]C(CC)CO.[Cl-].[Cl-]	Ethambutol	C10H26Cl2N2O2	['Antitubercular Agents']	['D27.505.954.122.085.255']
46878377	CC(C(=O)SCC(C(=O)NCC(=O)[O-])NC(=O)CCC(C(=O)[O-])[NH3+])O	S-lactoylglutathione	C13H20N3O8S-	['Antineoplastic Agents']	['D27.505.954.248']
46878464	C1=CC=C2C(=C1)C(=CN2)C(C(COP(=O)([O-])[O-])O)O	indoleglycerol phosphate	C11H12NO6P-2	['Indicators and Reagents']	['D27.720.470.410']
46878481	CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)[O-])NC(=O)C(CC3=CC=C(C=C3)O)NC(=O)C(C(C)C)NC(=O)C(CCC[NH+]=C(N)N)NC(=O)C(CC(=O)[O-])[NH3+]	angiotensin I (1-7)	C41H62N12O11	['Vasodilator Agents', 'Antihypertensive Agents']	['D27.505.954.411.918', 'D27.505.954.411.162']
46878490	C[NH+]1C2CCC1C(C(C2)O)C(=O)OC	ecgonine methyl ester	C10H18NO3+	['Narcotics']	['D27.505.696.277.600', 'D27.505.696.663.850.014.760', 'D27.505.954.427.040.550', 'D27.505.954.427.210.600']
46878555	CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C.C(=CC(=O)O)C(=O)O.C(=CC(=O)O)C(=O)O	emedastine	C25H34N4O9	['Anti-Allergic Agents', 'Histamine H1 Antagonists']	['D27.505.954.016', 'D27.505.519.625.375.425.400', 'D27.505.696.577.375.425.400']
46878575	C1CN(CCC1N2C3=C(C=C(C=C3)Cl)[NH2+]C2=O)CCCN4C5=CC=CC=C5[NH2+]C4=O.C(=CC(=O)[O-])C(=O)[O-]	Domperidone	C26H28ClN5O6	['Dopamine Antagonists', 'Antiemetics']	['D27.505.519.625.150.175', 'D27.505.696.577.150.175', 'D27.505.696.663.050.030', 'D27.505.954.427.095', 'D27.505.954.483.200']
46882877	CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=CC=C5)OC6C(C(C(C(O6)CO)O)O)O)O	peoniflorin	C23H28O11	['Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.696.663.850.014.040.500', 'D27.505.954.158.030', 'D27.505.954.329.030']
46886609	C1CCNC(C1)C(C2=CC(=C(C=C2)O)O)O	rimiterol	C12H17NO3	['Adrenergic beta-Agonists']	['D27.505.519.625.050.100.200', 'D27.505.696.577.050.100.200']
46889975	CC1(CCCC2(C1CCC(C2CCC=C(CC=O)C=O)C=O)C)C	12-labdene-15,16,(8)17-trial	C21H32O3	['Lipoxygenase Inhibitors']	['D27.505.519.389.480']
46905313	C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3NC4=CC(=C(C=C4)NC5=NC(=NC(=N5)NC6=CC=C(C=C6)S(=O)(=O)O)Cl)S(=O)(=O)O)S(=O)(=O)O)N.C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3NC4=CC(=C(C=C4)NC5=NC(=NC(=N5)NC6=CC(=CC=C6)S(=O)(=O)O)Cl)S(=O)(=O)O)S(=O)(=O)O)N	Cibacron Blue F 3GA	C58H40Cl2N14O22S6	['Protein Synthesis Inhibitors', 'Enzyme Inhibitors', 'Coloring Agents']	['D27.505.519.389.760', 'D27.505.519.389', 'D27.720.233']
46907052	CC(C=C(C)C=CC(=O)NO)C1CCC2C1(CCCC2=CC=C3CC(CC(C3)O)O)C	triciferol	C26H39NO4	['Histone Deacetylase Inhibitors']	['D27.505.519.389.360']
46907472	COC1=CC(=C(C=C1)CC2CCCN=C2C3=CN=CC=C3)OC	3-(2,4-dimethoxybenzylidene)anabaseine	C19H22N2O2	['Nicotinic Agonists']	['D27.505.519.625.120.140.700', 'D27.505.696.577.120.140.700']
46908927	CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5.Cl	ponatinib	C29H28ClF3N6O	['Protein Kinase Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389.755', 'D27.505.954.248']
46926167	CC1=NC(=O)C2=C(N1)C=CC3=C2C=C(C=C3)CNC4=CC5=C(C=C4)C(=O)N(C5)C(CCC(=O)[O-])C(=O)[O-]	1843U89	C27H22N4O6-2	['Folic Acid Antagonists', 'Enzyme Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389.350', 'D27.505.519.389', 'D27.505.954.248']
46926274	C(C(C(=O)[O-])NC(=O)CP(=O)(O)[O-])C(=O)[O-]	sparfosic acid	C6H7NO8P-3	['Enzyme Inhibitors', 'Antiviral Agents', 'Antimetabolites, Antineoplastic']	['D27.505.519.389', 'D27.505.954.122.388', 'D27.505.519.186.144', 'D27.505.954.248.144', 'D27.888.569.042.030']
46926367	C(CCl)NP(=O)(NCCCl)[O-].C(C(CO)(CO)[NH3+])O	isophosphamide mustard	C8H22Cl2N3O5P	['Antineoplastic Agents, Alkylating']	['D27.505.519.124.035', 'D27.505.954.248.150', 'D27.888.569.035.035']
46927988	C1CNCC=C1C2=CNC3=C2NC(=O)C=C3.Cl.Cl	3-(1,2,5,6-tetrahydropyrid-4-yl)pyrrolo(3,2-b)pyrid-5-one	C12H15Cl2N3O	['Serotonin Receptor Agonists']	['D27.505.519.625.850.800', 'D27.505.696.577.850.800']
46930981	CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O.OS(=O)(=O)[O-]	Bleomycin	C55H85N17O25S4	['Antibiotics, Antineoplastic']	['D27.505.954.248.106']
46930993	CCCCCCCCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC3C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C	Daptomycin	C72H101N17O26	['Anti-Bacterial Agents']	['D27.505.954.122.085']
46931002	C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)NC(CCC(=O)[O-])C(=O)[O-].[Na+].[Na+]	Pemetrexed	C20H19N5Na2O6	['Nucleic Acid Synthesis Inhibitors', 'Folic Acid Antagonists', 'Enzyme Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389.675', 'D27.505.519.389.350', 'D27.505.519.389', 'D27.505.954.248']
46936189	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C=O)NC(=O)C(C2CCN=C(N2)N)NC(=O)NC(CC3=CC=CC=C3)C(=O)O	chymostatin	C31H41N7O6	['Serine Proteinase Inhibitors']	['D27.505.519.389.745.800']
46936252	C(C1C(C(C(C(O1)OC2(C(C(C(O2)COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O	sucrose octasulfate	C12H22O35S8	['Anti-Ulcer Agents']	['D27.505.954.483.203']
46936329	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)O)CO)CO)CO)O)O)O)O	maltotetraose	C24H42O21	['Anti-Bacterial Agents']	['D27.505.954.122.085']
46936354	CC1(C2CCC3(C(C2(CCC1OC(=O)CCC(=O)O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C	Carbenoxolone	C34H50O7	['Anti-Ulcer Agents']	['D27.505.954.483.203']
46936377	CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC	geldanamycin	C29H40N2O9	['Cysteine Proteinase Inhibitors', 'Enzyme Inhibitors', 'Antiviral Agents', 'Antibiotics, Antineoplastic']	['D27.505.519.389.745.325', 'D27.505.519.389', 'D27.505.954.122.388', 'D27.505.954.248.106']
