Cid	Smiles	Name	Formula	Term_List	TreeId
3000391	O.[O-]Cl=O.[O-]Cl=O.[O-]Cl=O.[O-]Cl=O.O=O	tetrachlorodecaoxide	Cl4H2O11-4	['Radiation-Protective Agents']	[' ']
72941490	[Cu+2].[Cu+2].[Cu+2].[Cu+2].[Zn+2].[Zn+2].[Zn+2].[Zn+2]	orgotein	Cu4Zn4+16	['Anti-Inflammatory Agents, Non-Steroidal']	[' ']
9549168	CC(=O)O.C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N	Arginine Vasopressin	C48H69N15O14S2	['Vasoconstrictor Agents', 'Hemostatics']	[' ']
198731	CCC1(CC(C2=C(C3=C(C(=C2C1O)O)C(=O)C4=C(C3=O)C(=CC=C4)O)O)OC5CC(C(C(O5)C)O)N6CCOCC6)O.Cl	morpholinoanthracycline MX2	C30H36ClNO11	['Antibiotics, Antineoplastic']	[' ']
59774	CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C.O.O.Cl	Ondansetron	C18H24ClN3O3	['Anti-Anxiety Agents', 'Antipsychotic Agents', 'Serotonin Antagonists', 'Antipruritics', 'Antiemetics']	[' ']
3009	C(CC(C(F)F)(C(=O)O)N)CN	Eflornithine	C6H12F2N2O2	['Ornithine Decarboxylase Inhibitors', 'Trypanocidal Agents', 'Antineoplastic Agents']	[' ']
3083444	COC1C(OC(C(C1OC)OC)OC2C(C(C(OC2C(=O)[O-])OC3C(OC(C(C3OS(=O)(=O)[O-])OS(=O)(=O)[O-])OC4C(C(C(OC4C(=O)[O-])OC5C(OC(C(C5OS(=O)(=O)[O-])OS(=O)(=O)[O-])OC)COS(=O)(=O)[O-])OC)OC)COS(=O)(=O)[O-])OC)OC)COS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]	SANORG 34006	C38H55Na9O49S7	['Factor Xa Inhibitors']	[' ']
6917872	C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCN=C(N)N.Cl	N-(2-guanidinoethyl)-5-isoquinolinesulfonamide	C12H16ClN5O2S	['Protein Kinase Inhibitors', 'Calcium Channel Blockers']	[' ']
76972610	CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3.CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3.O.O	Oxyphenbutazone	C38H44N4O8	['Anti-Inflammatory Agents, Non-Steroidal']	[' ']
159282	[NH4+].[NH4+].[NH4+].[O-]P(=O)([O-])[O-]	ammonium phosphate	H12N3O4P	['Food Additives']	[' ']
76969954	CCC(C)N1C(=O)C(=C(NC1=O)C)Br.CCC(C)N1C(=O)C(=C(NC1=O)C)Br	bromacil	C18H26Br2N4O4	['Herbicides']	[' ']
9907157	CCN1CCC(=CC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C)S1(=O)=O	((E)-(5)-(3,5-di-tert-butyl-4-hydroxybenzylidene)- 2-ethyl-1,2-isothiazolidine-1,1-dioxide)	C20H31NO3S	['Lipoxygenase Inhibitors']	[' ']
8449	C1=CC(=C(C=C1Cl)Cl)O	2,4-dichlorophenol	C6H4Cl2O	['Anthelmintics']	[' ']
15025	C(CN(CP(=O)(O)O)CP(=O)(O)O)N(CP(=O)(O)O)CP(=O)(O)O	(ethylenedinitrilo)-tetramethylenephosphonic acid	C6H20N2O12P4	['Chelating Agents']	[' ']
43815	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	Paroxetine	C19H20FNO3	['Antidepressive Agents, Second-Generation', 'Serotonin Uptake Inhibitors']	[' ']
82153	CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C	flunisolide	C24H31FO6	['Anti-Asthmatic Agents', 'Anti-Inflammatory Agents']	[' ']
47725	CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6	Goserelin	C59H84N18O14	['Antineoplastic Agents, Hormonal']	[' ']
5988	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O	Sucrose	C12H22O11	['Sweetening Agents']	[' ']
5044011	C1=CC(=NC(=C1)C(=O)[O-])C(=O)[O-]	dipicolinic acid	C7H3NO4-2	['Enzyme Inhibitors', 'Chelating Agents']	[' ']
5497136	CCCCCCCCCCCCCC=CC(C(CO)NC(=O)C)O	N-acetylsphingosine	C20H39NO3	['Platelet Aggregation Inhibitors', 'Enzyme Inhibitors']	[' ']
71329	CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C	dofetilide	C19H27N3O5S2	['Potassium Channel Blockers', 'Anti-Arrhythmia Agents']	[' ']
73093	CC1=CC=C(C=C1)S(=O)(=O)NC(CCCCN)C(=O)CCl.Cl	Tosyllysine Chloromethyl Ketone	C14H22Cl2N2O3S	['Serine Proteinase Inhibitors', 'Protein Synthesis Inhibitors', 'Alkylating Agents']	[' ']
9560989	COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F.C(=CC(=O)O)C(=O)O	Fluvoxamine	C19H25F3N2O6	['Cytochrome P-450 CYP1A2 Inhibitors', 'Antidepressive Agents, Second-Generation', 'Serotonin Uptake Inhibitors', 'Anti-Anxiety Agents']	[' ']
72534	CC1C(=O)N(C2CSSCC(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)C	triostin A	C50H62N12O12S2	['Anti-Bacterial Agents']	[' ']
56927690	[H+].[H+].C1CCCN(CCC1)CCN=C(N)N.C1CCCN(CCC1)CCN=C(N)N.[O-]S(=O)(=O)[O-]	Guanethidine	C20H46N8O4S	['Adrenergic Agents', 'Sympatholytics', 'Antihypertensive Agents']	[' ']
6420207	CCCN1CCC2=C3C1CC4=C(C3=CC(=C2)OC)C(=C(C=C4)O)O	N-n-propylnorapomorphine	C20H23NO3	['Dopamine Agonists', 'Antiparkinson Agents']	[' ']
68704	CC(C)CC1=CC=C(C=C1)C(C)C(=O)NO	ibuproxam	C13H19NO2	['Anti-Inflammatory Agents, Non-Steroidal']	[' ']
5413	CC[N+](CC)(CC)CC	Tetraethylammonium	C8H20N+	['Potassium Channel Blockers']	[' ']
80467	C1=CC(=CC=C1C(=N)N)OCCCOC2=CC=C(C=C2)C(=N)N.Cl.Cl	propamidine	C17H22Cl2N4O2	['Antiprotozoal Agents']	[' ']
66257	CC(C(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)O)OC(=O)C	fluperolone acetate	C24H31FO6	['Glucocorticoids']	[' ']
2843496	CCN(CC)CC(=O)NC1=C(C=C(C=C1C)C)C.Cl	Trimecaine	C15H25ClN2O	['Anesthetics, Local']	[' ']
166534	C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)I)[O-])I)I)I)C(=O)[O-].O.[Na+].[Na+]	Erythrosine	C20H8I4Na2O6	['Fluorescent Dyes']	[' ']
43592	C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)O)C(=O)O)CSC4=NN=NN4CS(=O)(=O)O	Cefonicid	C18H18N6O8S3	['Anti-Bacterial Agents']	[' ']
119198	CC12CCN(C1N(C3=C2C=C(C=C3)O)C)C	eseroline	C13H18N2O	['Analgesics, Opioid']	[' ']
96400	C1=CC=C2C=C(C(=CC2=C1)C=O)C=O	2,3-naphthalenedicarboxaldehyde	C12H8O2	['Indicators and Reagents']	[' ']
21467	CC1=C(C(=CC=C1)C)OCC(C)N.Cl	Mexiletine	C11H18ClNO	['Voltage-Gated Sodium Channel Blockers', 'Anti-Arrhythmia Agents']	[' ']
196035	CC1(C(N2C(S1)C(C2=O)Br)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C	VD 2085	C30H39BrN4O9S2	['Anti-Bacterial Agents']	[' ']
51045	CC(C)(CC1=CNC2=CC=CC=C21)NCC(COC3=CC=CC=C3C#N)O	bucindolol	C22H25N3O2	['Adrenergic alpha-1 Receptor Antagonists', 'Vasodilator Agents', 'Sympathomimetics', 'Adrenergic beta-Antagonists']	[' ']
146061	CC(C)N(C(C)C)C(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)N4)C)C	17-N,N-diisopropylcarbamoyl-4-azaandrostan-3-one	C25H42N2O2	['5-alpha Reductase Inhibitors']	[' ']
123868	C[N+](C)(C)NCCC(=O)[O-]	3-(2,2,2-trimethylhydrazine)propionate	C6H14N2O2	['Cardiovascular Agents', 'Adjuvants, Immunologic']	[' ']
183766	CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OC(C)OC(=O)OCC)Cl	HN 65021	C27H29ClN6O5	['Angiotensin II Type 1 Receptor Blockers']	[' ']
60417	C1CC2=C(C1)C=C(C=C2)S(=O)(=O)NC(=O)NC3=CC=C(C=C3)Cl	sulofenur	C16H15ClN2O3S	['Antineoplastic Agents']	[' ']
119357	CCCN(CCC)CC1CCCCN1CCNC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4	AFDX 384	C27H38N6O2	['Parasympatholytics']	[' ']
169569	C(=O)([O-])P(=O)([O-])[O-].O.O.O.O.O.O.[Na+].[Na+].[Na+]	Foscarnet	CH12Na3O11P	['Reverse Transcriptase Inhibitors', 'Antiviral Agents']	[' ']
6436140	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)O)C=CC4=C(C=C(C=C4)[N+](=O)[O-])[N+](=O)[O-]	nitrocefin	C21H16N4O8S2	['Indicators and Reagents']	[' ']
60510	CC(CC1=CC=CC=C1)(C2=CC=CC=C2)NC(=O)CN.Cl	remacemide	C17H21ClN2O	['Neuroprotective Agents', 'Anticonvulsants']	[' ']
10547	CCOP(=O)(OCC)SCC[N+](C)(C)C.[I-]	Echothiophate Iodide	C9H23INO3PS	['Parasympathomimetics', 'Cholinesterase Inhibitors']	[' ']
10208	CC1=CC(=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)O)O	chrysophanic acid	C15H10O4	['Mutagens']	[' ']
1207	CC12C3=CC=CC=C3CC(N1)C4=CC=CC=C24	Dizocilpine Maleate	C16H15N	['Neuroprotective Agents', 'Excitatory Amino Acid Antagonists']	[' ']
3156	CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4	Doxapram	C24H30N2O2	['Central Nervous System Stimulants']	[' ']
9885981	C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)[O-])OC5=C3C=CC(=C5)[O-].[Na+].[Na+]	Fluorescein	C20H10Na2O5	['Fluorescent Dyes', 'Contrast Media']	[' ']
40839	CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O	Vindesine	C43H55N5O7	['Tubulin Modulators', 'Antineoplastic Agents, Phytogenic']	[' ']
122706434	CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)OP(=O)([O-])[O-])OC)O)O	etoposide phosphate	C29H31O16P-2	['Antineoplastic Agents']	[' ']
91669168	CC(C)C(C(=O)N1CCCC1C2N=CC(=N2)C3=CC4=C(C=C3)C5=CC6=C(N5C(O4)C7=CC=CC=C7)C=CC(=C6)C8=CN=C(N8)C9CCCN9C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC.CC(C)(C)C1C(=O)N2CC(CC2C(=O)NC3(CC3C=C)C(=O)NS(=O)(=O)C4CC4)OC5=NC6=C(C=CC(=C6)OC)N=C5CCCCCC7CC7OC(=O)N1	elbasvir-grazoprevir drug combination	C87H105N15O16S	['Antiviral Agents']	[' ']
6303	C1C(OC(C1O)N2C=NC3=C2N=CN=C3N)CO	cordycepin	C10H13N5O3	['Mutagens', 'Antineoplastic Agents', 'Antifungal Agents']	[' ']
175775	C1CC2=C(CC1CN3C=CN=C3)C=CC(=C2)C(=O)O.Cl	nafagrel	C15H17ClN2O2	['Enzyme Inhibitors']	[' ']
60148407	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N=C)C(=O)O)C.[Na+]	methampicillin	C17H19N3NaO4S+	['Anti-Bacterial Agents']	[' ']
465554	CCC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F	PD 160793	C19H22FN3O3	['Topoisomerase II Inhibitors']	[' ']
3519	C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl	Guanfacine	C9H9Cl2N3O	['Adrenergic alpha-2 Receptor Agonists', 'Antihypertensive Agents']	[' ']
101934782	CC(C)CC(CC(=O)NO)C(=O)NC(CC(C)C)C(=O)NCC(C)C	SI 27	C18H35N3O4	['Matrix Metalloproteinase Inhibitors']	[' ']
104946	C1CCN(C1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O	LY 117018	C27H25NO4S	['Estrogen Antagonists']	[' ']
8814	CC(C)(C)CC(C)(C)C1=CC=C(C=C1)O	4-tert-octylphenol	C14H22O	['Surface-Active Agents']	[' ']
18321	C1C(O1)C(Cl)(Cl)Cl	Trichloroepoxypropane	C3H3Cl3O	['Enzyme Inhibitors']	[' ']
6019	CC1=NC=C(C(=C1O)CO)CO.Cl	Pyridoxine	C8H12ClNO3	['Vitamin B Complex']	[' ']
23681186	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)[O-])C.[Na+]	Azlocillin	C20H22N5NaO6S	['Anti-Bacterial Agents']	[' ']
35595	C(C1C(C(C(O1)C2=C(C(=NN2)C(=O)N)O)O)O)O	pyrazofurin	C9H13N3O6	['Enzyme Inhibitors', 'Antiviral Agents', 'Antimetabolites, Antineoplastic', 'Antibiotics, Antineoplastic', 'Anti-Bacterial Agents']	[' ']
10178705	C1CCN(CC(C1)N)C2=C(C=C3C(=C2Cl)N(C=C(C3=O)C(=O)O)C4CC4)F	7-(3-aminohexahydro-1H-azepin-1-yl)-8-chloro-1-cyclopropyl-6-fluoro-1,4-dihydro-4-oxo-3-quinolinecarboxylic acid	C19H21ClFN3O3	['Topoisomerase II Inhibitors']	[' ']
93577	CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O	4-methylumbelliferyl-galactopyranoside	C16H18O8	['Fluorescent Dyes']	[' ']
6857474	C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3]	Gadolinium DTPA	C14H20GdN3O10	['Contrast Media']	[' ']
61701	[O-]S(=O)(=O)SSS(=O)(=O)[O-].[K+].[K+]	Tetrathionic Acid	K2O6S4	['Indicators and Reagents']	[' ']
3446	C1CCC(CC1)(CC(=O)O)CN	gabapentin	C9H17NO2	['Excitatory Amino Acid Antagonists', 'Anti-Anxiety Agents', 'Calcium Channel Blockers', 'Antiparkinson Agents', 'Anticonvulsants', 'Analgesics']	[' ']
6533629	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O	Ceftizoxime	C13H13N5O5S2	['Anti-Bacterial Agents']	[' ']
55361	C(CCCN=C(N)N)CCC(=O)NC(C(=O)NCCCCNCCCN)O.Cl.Cl.Cl	gusperimus	C17H40Cl3N7O3	['Radiation-Protective Agents', 'Immunosuppressive Agents', 'Hypoglycemic Agents', 'Antibiotics, Antineoplastic']	[' ']
16066474	CN1C2CCC1C(C(C2)C3=CC=C(C=C3)Cl)CN(CC[S-])CC(=O)[N-]CC[S-].O=[Tc]	technetium Tc 99m TRODAT-1	C21H29ClN3O2S2Tc-3	['Radiopharmaceuticals']	[' ']
30928	CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C.OP(=O)(O)O	Disopyramide	C21H32N3O5P	['Voltage-Gated Sodium Channel Blockers', 'Anti-Arrhythmia Agents']	[' ']
101935277	CCC#CC(C)C1(C(=NC(=O)N(C1=O)C)[O-])CC=C.[Na+]	Methohexital	C14H17N2NaO3	['Anesthetics, Intravenous']	[' ']
114773	CC=C(C)C(C(C)C=C(C)C=CCC(=CCC1=C(C(=O)C(=C(N1)OC)OC)C)C)O	piericidin A	C25H37NO4	['Anti-Bacterial Agents']	[' ']
3540	CNCCNS(=O)(=O)C1=CC=CC2=C1C=CN=C2	N-(2-(methylamino)ethyl)-5-isoquinolinesulfonamide	C12H15N3O2S	['Protein Kinase Inhibitors']	[' ']
7239	C1=CC=C(C(=C1)Cl)Cl	2-dichlorobenzene	C6H4Cl2	['Insecticides']	[' ']
3344	C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3	fenspiride	C15H20N2O2	['Bronchodilator Agents']	[' ']
71587	C1CN(CCN1CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)CCO.Cl.Cl	Opipramol	C23H31Cl2N3O	['Adrenergic Uptake Inhibitors', 'Antidepressive Agents, Tricyclic']	[' ']
6913176	CC(C)(C)[N+](=CC1=C(C=C(C=C1)S(=O)(=O)O)S(=O)(=O)O)[O-]	disufenton sodium	C11H15NO7S2	['Cardiovascular Agents', 'Antioxidants']	[' ']
15004	CCCOC(=O)CC1=CC(=C(C=C1)OCC(=O)N(CC)CC)OC	Propanidid	C18H27NO5	['Anesthetics, Intravenous']	[' ']
66861726	C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=CC=CC=C53)C(=O)N.Cl	carpipramine	C28H39ClN4O	['Anti-Anxiety Agents']	[' ']
167945	CC(C)(CO)C(C(=O)NCCC(=O)[O-])O	Pantothenic Acid	C9H16NO5-	['Vitamin B Complex']	[' ']
2762553	C1CC(=O)N(C1=O)OC(=O)NC2=CC3=C(C=C2)N=CC=C3	6-aminoquinolyl-N-hydroxysuccinimidyl carbamate	C14H11N3O4	['Indicators and Reagents']	[' ']
115000	CN1C(=O)COC2=C1C=C(C=C2C(=O)NC3CN4CCC3CC4)Cl.Cl	azasetron	C17H21Cl2N3O3	['Serotonin Antagonists', 'Antiemetics']	[' ']
11477442	CN1N=C(N=N1)C2=NC=C(C=C2)C3=C(C=C(C=C3)N4CC(OC4=O)COP(=O)([O-])[O-])F.[Na+].[Na+]	torezolid phosphate	C17H14FN6Na2O6P	['Anti-Bacterial Agents']	[' ']
65499	CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2C)CCC3=CC=CC=C3)C(=O)OC	lofentanil	C25H32N2O3	['Analgesics, Opioid']	[' ']
18772463	CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C.CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C	metolachlor	C30H44Cl2N2O4	['Herbicides']	[' ']
31357	CCCCOP(=O)(OCCCC)OCCCC	tributyl phosphate	C12H27O4P	['Radiation-Protective Agents']	[' ']
5469318	CC(=CCCC(=CCCC(=CCSC1=CC=CC=C1C(=O)O)C)C)C	farnesylthiosalicylic acid	C22H30O2S	['Enzyme Inhibitors', 'Antineoplastic Agents']	[' ']
5533	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	Trazodone	C19H22ClN5O	['Antidepressive Agents, Second-Generation', 'Serotonin Uptake Inhibitors', 'Anti-Anxiety Agents']	[' ']
7017	C1=CC=C(C=C1)C2=CC=CC=C2O	2-phenylphenol	C12H10O	['Fungicides, Industrial', 'Disinfectants', 'Carcinogens', 'Anti-Infective Agents']	[' ']
54751657	[H+].CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C.[Cl-]	Minocycline	C23H28ClN3O7	['Anti-Bacterial Agents']	[' ']
126970	CN1C2CCC3=C(C2CCC1=O)C=CC(=C3)Cl	8-chloro-4-methyl-1,2,3,4,4a,5,6,10b-octahydrobenzo(f)quinolin-3(2H)-one	C14H16ClNO	['5-alpha Reductase Inhibitors']	[' ']
23677058	CCCC(C)C1(C(=O)NC(=NC1=O)[S-])CC=C.[Na+]	Thiamylal	C12H17N2NaO2S	['GABA Modulators', 'Anesthetics, Intravenous', 'Hypnotics and Sedatives']	[' ']
57379345	CC1=CC(=C(C=C1C2CCNCC2)OC(C)C)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)C(C)C)Cl	ceritinib	C28H36ClN5O3S	['Protein Kinase Inhibitors', 'Antineoplastic Agents']	[' ']
10100	CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C	Dextropropoxyphene	C22H29NO2	['Narcotics', 'Analgesics, Opioid']	[' ']
7502	C=CC1=CC=NC=C1	4-vinylpyridine	C7H7N	['Indicators and Reagents']	[' ']
5281873	CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(C(F)(F)F)Cl)C	cyhalothrin	C23H19ClF3NO3	['Insecticides', 'Fungicides, Industrial']	[' ']
5761	CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C	Lysergic Acid Diethylamide	C20H25N3O	['Serotonin Receptor Agonists', 'Serotonin Antagonists', 'Hallucinogens']	[' ']
47445	C1=CC=C(C(=C1)C(=O)NC(=O)NC2=CC=C(C=C2)OC(F)(F)F)Cl	triflumuron	C15H10ClF3N2O3	['Insecticides']	[' ']
656811	CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2.O.O.O.O	Penicillin G Benzathine	C48H64N6O12S2	['Anti-Bacterial Agents']	[' ']
9543539	C1=CC=C(C=C1)NC(=O)CCCCCC(=O)NC2=CC=CC=C2N	N1-(2-aminophenyl)-N7-phenylheptanediamide	C19H23N3O2	['Histone Deacetylase Inhibitors']	[' ']
16211091	CN(C)C(=[N+](C)C)SCC1=CC2=C(C=C1)C3=NC4=NC(=NC5=C6C=C(C=CC6=C([N-]5)N=C7C8=C(C=CC(=C8)CSC(=[N+](C)C)N(C)C)C(=N7)N=C2[N-]3)CSC(=[N+](C)C)N(C)C)C9=C4C=C(C=C9)CSC(=[N+](C)C)N(C)C.[Cl-].[Cl-].[Cl-].[Cl-].[Cu+2]	Alcian Blue	C56H68Cl4CuN16S4	['Coloring Agents']	[' ']
2681	CCCCCCCCCCCCCCCC[N+](C)(C)C	cetrimonium	C19H42N+	['Surface-Active Agents', 'Detergents', 'Anti-Infective Agents, Local']	[' ']
24244	C[N+]1(CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)OC)O3)[N+](CCC6=CC(=C5OC)OC)(C)C)OC)C.[I-].[I-]	metocurine	C40H48I2N2O6	['Neuromuscular Nondepolarizing Agents']	[' ']
97297	C1=C(C2=C(N1C3C(C(C(O3)CO)O)O)N=CN=C2N)I	5-iodotubercidin	C11H13IN4O4	['Enzyme Inhibitors']	[' ']
3692784	C1=C(C=C2C3=C1C(=O)N(C(=O)C3=CC(=C2N)S(=O)(=O)[O-])NC(=O)NN)S(=O)(=O)[O-]	lucifer yellow	C13H9N5O9S2-2	['Fluorescent Dyes']	[' ']
10475220	COC1=C(C=CC(=C1)C=C(C(=CC2=CC(=C(C=C2)O)OC)C(=O)O)C(=O)O)O	ferulic acid	C20H18O8	['Free Radical Scavengers', 'Indicators and Reagents', 'Cholagogues and Choleretics', 'Antihypertensive Agents', 'Anticoagulants', 'Anti-Inflammatory Agents, Non-Steroidal']	[' ']
9952420	CCCN(CCC)CCC1=CC(=C(C=C1)OC)OCCC2=CC=CC=C2.Cl	N,N-dipropyl-2-(4-methoxy-3-(2-phenylethoxy)phenyl)ethylamine monohydrochloride	C23H34ClNO2	['Antipsychotic Agents']	[' ']
72452	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N=NNC5=CC=CC(=C5)C(=N)N)N	isometamidium chloride	C28H26N7+	['Trypanocidal Agents']	[' ']
9884233	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O.OS(=O)(=O)O	Albuterol	C13H23NO7S	['Adrenergic beta-2 Receptor Agonists', 'Tocolytic Agents', 'Bronchodilator Agents']	[' ']
76970736	CN1C(=O)COC2=C1C=C(C=C2C(=O)NC3CN4CCC3CC4)Cl.CN1C(=O)COC2=C1C=C(C=C2C(=O)NC3CN4CCC3CC4)Cl	azasetron	C34H40Cl2N6O6	['Serotonin Antagonists', 'Antiemetics']	[' ']
17675	CC1CC(C(C(O1)OC2C(CC3(CO3)C(=O)C(C(C(C(OC(=O)C(C(C2C)OC4CC(C(C(O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C	Troleandomycin	C41H67NO15	['Anti-Bacterial Agents']	[' ']
3033690	CC(CSC(=O)C1=CC=CC=C1)C(=O)N2CC(CC2C(=O)[O-])SC3=CC=CC=C3.CC(CSC(=O)C1=CC=CC=C1)C(=O)N2CC(CC2C(=O)[O-])SC3=CC=CC=C3.[Ca+2]	zofenopril	C44H44CaN2O8S4	['Antihypertensive Agents', 'Angiotensin-Converting Enzyme Inhibitors']	[' ']
16048804	CC(C)(C1CCN(C1)C2=C(C=C3C(=C2OC)N(C4=C(C3=O)C(=O)NS4)C5CC5)F)N	ACH 702	C21H25FN4O3S	['Topoisomerase I Inhibitors']	[' ']
42078	CCCC[NH+](CCCC)CCNC1=NC(=NO1)C2=CC=CC=C2.[Cl-]	butalamine	C18H29ClN4O	['Vasodilator Agents']	[' ']
5419	C1CC(C2=CC=CC=C2C1)C3=NCCN3	tetrahydrozoline	C13H16N2	['Sympathomimetics']	[' ']
23688977	C1C(=C(N2C(S1)C(C2=O)NC(=O)CN3C=NN=N3)C(=O)[O-])CSC4=NN=CS4.[Na+]	ceftezole	C13H11N8NaO4S3	['Anti-Bacterial Agents']	[' ']
32414	CCOC(=O)C1(CCNCC1)C2=CC=CC=C2	normeperidine	C14H19NO2	['Cholinesterase Inhibitors']	[' ']
4450	CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3	Nefopam	C17H19NO	['Analgesics, Non-Narcotic']	[' ']
3080	C(C(CS)S)O	Dimercaprol	C3H8OS2	['Chelating Agents']	[' ']
5311005	CC1=C(C2=C(C=C1)C(=O)N3C=C(CC3C(N2)O)C=CC(=O)N)O	Anthramycin	C16H17N3O4	['Antibiotics, Antineoplastic']	[' ']
